"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042169","SH2 domain binding","16/4553","41/18706",0.390243902439024,1.60331703031504,2.19344598443898,0.0261741087616508,0.164780842351674,0.164780842351674,"CTR9/SH2B2/FGFR1/DAG1/PAG1/SQSTM1/NLK/SLAMF1/SYK/DLC1/KHDRBS1/PTPN6/LAX1/SRC/INPPL1/SYNGR3",16
"GO:0004536","DNA nuclease activity","27/4553","78/18706",0.346153846153846,1.42217303890926,2.11913248723451,0.0265933225048822,0.166599343927644,0.166599343927644,"ENDOV/AEN/DFFB/XRCC5/DICER1/EXD2/DCLRE1B/APEX1/ISG20/MRE11/MGME1/DNASE1/DNASE1L1/TATDN1/APEX2/NTHL1/GEN1/PLD3/POLB/DCLRE1C/RAD50/NEIL1/ASTE1/EME2/HMGA1/ERCC4/DNASE2",27
"GO:0019905","syntaxin binding","22/4553","61/18706",0.360655737704918,1.48175405875427,2.13753155174575,0.0268705265955002,0.167514795068533,0.167514795068533,"VPS52/TMED10/NAPA/STX7/BAIAP3/BLOC1S6/VPS11/TXLNA/STX6/STXBP2/STXBP1/NSF/LRRK2/NAPG/VAMP2/ABCA1/VPS54/VPS18/CACNA1A/STXBP3/TXLNG/NAPB",22
"GO:0140104","molecular carrier activity","47/4553","149/18706",0.315436241610738,1.29596976401723,2.05726399145101,0.0272970683707456,0.169347831931131,0.169347831931131,"NUP214/SNUPN/NFS1/VPS72/CLU/MTCH1/APOM/URM1/IPO8/COX18/HIKESHI/HIRIP3/BAG3/XPO6/DPH3/SCO2/EMC9/DAXX/NUBPL/TNPO2/PLEKHA8/ATP7A/KPNA4/IFT122/XPO1/COX11/IPO9/KPNA2/EIF4ENIF1/NUP42/XPO5/CD14/SPTY2D1/ATOX1/MMGT1/IPCEF1/BAG6/XPO7/SMARCAD1/IFT140/STARD7/MYD88/ASF1A/SUPT16H/ASF1B/COX17/CSE1L",47
"GO:0061733","protein-lysine-acetyltransferase activity","18/4553","48/18706",0.375,1.54068745881836,2.12734437207395,0.0289569639673016,0.178777777537253,0.178777777537253,"TAF9/KAT6B/TADA2A/KAT5/MEAF6/BRPF3/JADE1/ING3/GTF3C4/JADE2/KAT14/USP22/TAF1/BRD1/TAF10/ING4/NAA50/ATF2",18
"GO:0019209","kinase activator activity","49/4553","157/18706",0.312101910828025,1.28227066636263,2.01446048200714,0.0297362365628076,0.18053227826374,0.18053227826374,"TGFB1/GHRL/RGCC/MOB3A/DDX3X/EREG/PIM1/VEGFA/NEK9/MTCP1/STK3/CCND1/RAB29/SLC27A1/DBF4/CAB39/CCL5/ACSL1/CALM2/MOB3C/CDK5R1/SAV1/DBF4B/BCL10/CCND2/DAXX/SPRY2/HBEGF/FAM20A/CALM3/ETAA1/CCNT1/PAK2/TOPBP1/CCNK/DAZAP2/SRC/AGRN/RANBP2/TNKS1BP1/RAD50/GPRC5A/PARP6/TAOK1/TAOK2/PRKCD/MARK2/LTF/WNK1",49
"GO:0008432","JUN kinase binding","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"RNF13/HES1/MAD2L2/DUSP10/SPAG9/MAPK8IP3",6
"GO:0030235","nitric-oxide synthase regulator activity","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"ACTB/CALM3/AKT1/ATP2B4/HSP90AA1/DYNLL1",6
"GO:0030881","beta-2-microglobulin binding","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"HLA-B/HLA-E/HFE/HLA-A/HLA-C/HLA-F",6
"GO:0034713","type I transforming growth factor beta receptor binding","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"TGFB1/SMAD7/LRG1/SMAD2/SNX6/SMAD6",6
"GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"INPP5D/PIP4P2/INPP5K/SYNJ2/FIG4/PIP4P1",6
"GO:0140608","cysteine-type endopeptidase activator activity","6/4553","11/18706",0.545454545454545,2.24099994009943,2.33511781123785,0.0302299746075432,0.18053227826374,0.18053227826374,"CARD8/APAF1/NLRP1/NLRP3/NLRP12/AIM2",6
"GO:0035091","phosphatidylinositol binding","83/4553","283/18706",0.293286219081272,1.20496639888739,1.97060300509582,0.0304804468283866,0.181181446728735,0.181181446728735,"SLC9A3/PLEKHN1/SNX1/GGA2/EEA1/MITD1/AIDA/EPB41/STAM2/ADAP2/MAPKAP1/DENND1A/CGAS/SNX19/DAPP1/PHLDA1/HGS/MYO1G/SNX9/SAP30L/ARFIP1/RBSN/ANKFY1/VPS36/NLRP3/LANCL2/ATG2A/PLCD1/DNM1/SNX4/SESTD1/TOM1/SNX33/FUNDC2/ITPR2/ZCCHC2/ZFYVE1/FZD7/EXOC1/PLD2/APPL1/RACGAP1/PLEKHA8/PLEKHB2/FGD2/GPAA1/PHLDA3/OSBPL5/DNM2/TNFAIP8L3/RNF34/PITPNM1/ITPR1/IQGAP2/KCNJ2/GGA1/ADAP1/SBF2/ARHGAP33/HS1BP3/AKT1/KIF16B/DENND1C/DENND1B/SNX6/SNX11/RPS6KC1/PITPNA/SGK3/OSBPL2/EXOC7/GAB2/WDR45B/RAB35/RCSD1/ULBP2/SNX8/PHLDA2/SNX27/WIPI1/FCGR3B/PFN1/RUBCNL",83
"GO:0140517","protein-RNA adaptor activity","13/4553","32/18706",0.40625,1.66907808038656,2.14850585845165,0.0306675351285464,0.181241819737199,0.181241819737199,"ZFP36L2/RBM33/TIA1/YBX1/ALYREF/ZFP36L1/HNRNPA2B1/ZNF598/HNRNPC/YTHDC1/YTHDF3/SRSF3/ZFP36",13
"GO:0000149","SNARE binding","35/4553","107/18706",0.327102803738318,1.3439018332372,2.02341521176541,0.0308746913493929,0.181241819737199,0.181241819737199,"VPS52/STX1A/TMED10/NAPA/SNAPIN/STX7/BAIAP3/TSNARE1/BLOC1S6/NBAS/STX11/VPS11/TXLNA/STX6/TNFAIP2/STX4/STXBP2/STXBP1/NSF/EXOC3L1/LRRK2/NAPG/VAMP2/ABCA1/VPS54/SEC24D/VPS18/CACNA1A/STXBP3/STX17/VPS50/VTI1A/GOSR2/TXLNG/NAPB",35
"GO:0140318","protein transporter activity","17/4553","45/18706",0.377777777777778,1.55209995851331,2.10310009520093,0.0309160537579886,0.181241819737199,0.181241819737199,"IGF1R/TMED10/TOMM40L/PEX13/PEX1/PEX12/RHBDF2/DNAJB2/MCL1/LMBRD1/TIMM22/TIMM10B/ABCA1/SEC61A1/TOMM40/TIMM29/ATAD1",17
"GO:0061133","endopeptidase activator activity","12/4553","29/18706",0.413793103448276,1.70006892007543,2.13988120860063,0.0320613430769807,0.187097700695805,0.187097700695805,"NLRC4/APH1A/CARD8/APAF1/NLRP1/NLRP3/ROCK2/ADRM1/NLRP12/PSME1/FURIN/AIM2",12
"GO:0043014","alpha-tubulin binding","16/4553","42/18706",0.380952380952381,1.56514281530754,2.07961969210489,0.0329739862630612,0.187452447187795,0.187452447187795,"B4GALT1/FNTA/ARL8A/SETD2/HDAC6/TBCEL/HSPH1/CDK5R1/NDEL1/SPAST/RACGAP1/DLEC1/ARL8B/TAOK1/DIP2B/TBCB",16
"GO:0017069","snRNA binding","19/4553","52/18706",0.365384615384615,1.50118265218199,2.05265113497595,0.033217227555758,0.187452447187795,0.187452447187795,"LSM11/DDX39B/SF3B3/SNRPD3/ISG20/LARP7/GEMIN5/LSM10/DDX21/SNRPA1/MEPCE/RBM41/NCBP2/PRPF4/CCNT1/HNRNPU/CDK9/SNRNP70/EIF5A",19
"GO:0004438","phosphatidylinositol-3-phosphate phosphatase activity","7/4553","14/18706",0.5,2.05424994509115,2.23811885944325,0.0332942907023817,0.187452447187795,0.187452447187795,"MTMR14/PTEN/MTMR6/MTMR1/SYNJ2/SACM1L/FIG4",7
"GO:0019763","immunoglobulin receptor activity","7/4553","14/18706",0.5,2.05424994509115,2.23811885944325,0.0332942907023817,0.187452447187795,0.187452447187795,"FCAR/FCGR1A/FCGR2B/CD200R1/FCER1G/FCGR2C/FCGR3B",7
"GO:0019864","IgG binding","7/4553","14/18706",0.5,2.05424994509115,2.23811885944325,0.0332942907023817,0.187452447187795,0.187452447187795,"C1QC/FCGR1A/FCGR2B/C1QA/FCER1G/FCGR2C/FCGR3B",7
"GO:0046030","inositol trisphosphate phosphatase activity","7/4553","14/18706",0.5,2.05424994509115,2.23811885944325,0.0332942907023817,0.187452447187795,0.187452447187795,"INPP5D/INPP1/INPP4A/INPP5K/SYNJ2/INPP5A/INPPL1",7
"GO:0005385","zinc ion transmembrane transporter activity","11/4553","26/18706",0.423076923076923,1.7382114920002,2.13639950097368,0.0332955442188023,0.187452447187795,0.187452447187795,"SLC39A13/SLC30A4/TRPM7/SLC39A3/SLC39A8/SLC30A5/SLC30A6/SLC30A7/SLC30A1/SLC30A9/SLC11A2",11
"GO:0034593","phosphatidylinositol bisphosphate phosphatase activity","11/4553","26/18706",0.423076923076923,1.7382114920002,2.13639950097368,0.0332955442188023,0.187452447187795,0.187452447187795,"INPP5D/PIP4P2/MTMR14/PTEN/MTMR6/INPP4A/INPP5K/MTMR1/SYNJ2/FIG4/PIP4P1",11
"GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","10/4553","23/18706",0.434782608695652,1.78630430007926,2.14010306947083,0.0342571598861991,0.189187430301696,0.189187430301696,"ADH5/ALDH1L2/ALDH3A2/ALDH1A2/ALDH9A1/RDH11/ALDH8A1/ALDH1B1/ALDH16A1/ALDH2",10
"GO:0140035","ubiquitin-like protein reader activity","10/4553","23/18706",0.434782608695652,1.78630430007926,2.14010306947083,0.0342571598861991,0.189187430301696,0.189187430301696,"SAYSD1/PEX1/STK38/SQSTM1/JARID2/DNAJB2/BRCA1/RIOK3/FAAP20/VCP",10
"GO:0008409","5'-3' exonuclease activity","8/4553","17/18706",0.470588235294118,1.93341171302696,2.18377607248993,0.0345913680798945,0.189187430301696,0.189187430301696,"CPSF3/DCLRE1B/MGME1/DCP2/TRIR/PLD3/DCLRE1C/DXO",8
"GO:0017110","nucleoside diphosphate phosphatase activity","8/4553","17/18706",0.470588235294118,1.93341171302696,2.18377607248993,0.0345913680798945,0.189187430301696,0.189187430301696,"GBP1/ALPL/ENTPD1/PGP/NUDT16/NUDT18/ENTPD4/ENTPD2",8
"GO:0000339","RNA cap binding","9/4553","20/18706",0.45,1.84882495058203,2.15416214860029,0.0347760537672408,0.189187430301696,0.189187430301696,"SNUPN/NCBP1/DCPS/GEMIN5/EIF4E/NCBP2/AGO2/IFIT5/NCBP3",9
"GO:0043023","ribosomal large subunit binding","9/4553","20/18706",0.45,1.84882495058203,2.15416214860029,0.0347760537672408,0.189187430301696,0.189187430301696,"GTPBP6/MALSU1/CPEB2/ZNF574/GTPBP10/MTRES1/LTN1/NMD3/DHX33",9
"GO:1990381","ubiquitin-specific protease binding","9/4553","20/18706",0.45,1.84882495058203,2.15416214860029,0.0347760537672408,0.189187430301696,0.189187430301696,"SELENOS/DERL1/PTEN/SUMO1/RAD23A/SPATA2/BAG6/VCP/MARCHF6",9
"GO:0004879","nuclear receptor activity","21/4553","59/18706",0.355932203389831,1.46234741853946,2.01740636001003,0.0347879860100929,0.189187430301696,0.189187430301696,"RXRB/PPARD/PPARA/PGRMC2/NR4A1/NR1H2/PAQR8/NR1I3/NKX3-1/THRA/AHR/VDR/NR1D1/RARG/THRB/NR4A3/PPARG/RARA/SREBF1/AHRR/ESRRA",21
"GO:0016791","phosphatase activity","80/4553","274/18706",0.291970802919708,1.19956201173206,1.88742781921787,0.0365430964584388,0.19789015794019,0.19789015794019,"INPP5D/SBF1/PNKP/PPP4C/PP2D1/PFKFB3/PSPH/PPM1B/PIP4P2/MTMR14/PUDP/CTDNEP1/ALPL/IMPA2/DUSP7/PPM1H/PGP/INPP5F/PTEN/PLPPR2/MTMR6/INPP1/SGPP2/INPP4A/INPP5K/PFKFB4/UBASH3B/CDC25B/DUSP6/PRUNE1/PPP1CB/DUSP8/NT5DC1/PPP2CA/RPAP2/PGAM5/PPP2CB/PTPRE/MTMR1/DUSP28/SYNJ2/SSU72/PPM1K/PTPN1/TNS1/DUSP10/ANGEL1/TIGAR/BPNT1/PTPN6/PLPP3/EPM2A/CTDSPL/CPPED1/CTDSP1/SACM1L/PTPN9/PTPN7/PPP1R3B/ATP1A1/FIG4/DUSP4/DUSP3/INPP5A/DUSP11/PHLPP1/INPPL1/PIP4P1/DUSP2/PPP3CB/PPP1CC/NOCT/PPA2/LPIN1/HDDC2/PTPRM/NANP/CTDSP2/DUSP5/PPM1N",80
"GO:0000993","RNA polymerase II complex binding","14/4553","36/18706",0.388888888888889,1.59774995729312,2.03611392120192,0.0373477137623549,0.200547807513821,0.200547807513821,"CTR9/RPRD2/SCAF1/ELP2/LEO1/PCF11/RPRD1A/RPRD1B/CCAR2/HNRNPU/AGO2/AGO1/ELOF1/SCAF8",14
"GO:0030371","translation repressor activity","14/4553","36/18706",0.388888888888889,1.59774995729312,2.03611392120192,0.0373477137623549,0.200547807513821,0.200547807513821,"ZFP36L2/IREB2/TRIM71/CPEB2/SERBP1/IFRD2/CIRBP/ZFP36L1/PURB/CPEB4/CPEB3/SAMD4B/RARA/ZFP36",14
"GO:0005548","phospholipid transporter activity","28/4553","84/18706",0.333333333333333,1.3694999633941,1.9250601754523,0.0393826856581759,0.21059026054874,0.21059026054874,"VPS13D/ABCB4/PLEKHA8P1/ATP8B3/GLTPD2/MFSD2A/ATP8B1/XKR8/PRELID1/VAT1/PLEKHA8/VDAC2/OSBPL11/OSBPL5/TNFAIP8L3/PITPNM1/CLPTM1L/TMEM63B/ANO9/SERINC2/PITPNA/ABCA1/OSBPL2/TRIAP1/STARD7/TMEM41B/VPS13C/ANO6",28
"GO:0019783","ubiquitin-like protein peptidase activity","40/4553","127/18706",0.31496062992126,1.29401571344324,1.88566553232359,0.0401095262779249,0.21358322742995,0.21358322742995,"VCPIP1/ZC3H12A/UCHL5/USP34/MINDY1/JOSD2/COPS4/TNFAIP3/CYLD/MINDY2/COPS5/USP43/BAP1/OTUD5/USP14/JOSD1/USP31/USP28/USP37/STAMBP/USP1/USP48/BRCC3/USP12/OTUB1/USP33/UFD1/USP16/OTUD1/SENP6/USP22/USP36/USP20/USP45/USP21/USP10/USP2/USP42/MINDY3/USP11",40
"GO:0140597","protein carrier chaperone","19/4553","53/18706",0.358490566037736,1.47285845119743,1.95523144507525,0.0402986315561157,0.213699797214589,0.213699797214589,"VPS72/CLU/MTCH1/COX18/HIRIP3/BAG3/EMC9/DAXX/IFT122/IPO9/SPTY2D1/MMGT1/BAG6/SMARCAD1/IFT140/MYD88/ASF1A/SUPT16H/ASF1B",19
"GO:0004896","cytokine receptor activity","33/4553","102/18706",0.323529411764706,1.32922055270604,1.89098153567734,0.0409343652007303,0.215993794890285,0.215993794890285,"ACKR3/F3/CRLF2/IL4R/CSF3R/CSF2RB/IL1R1/CXCR1/IFNGR1/CD74/CCR7/CCR5/IL27RA/FLT3/XCR1/GPR75/IL2RG/EBI3/CCRL2/IL17RB/CCR2/IL12RB1/IFNGR2/IL1R2/IL11RA/CCR1/IL1RAP/IL1RL2/IL31RA/FZD4/GPR35/IL10RB/CMKLR1",33
"GO:0003678","DNA helicase activity","21/4553","60/18706",0.35,1.4379749615638,1.92723864929788,0.0415975290833506,0.215993794890285,0.215993794890285,"DDX3X/ATRX/SUPV3L1/MCM3/HELQ/XRCC5/WRNIP1/FBH1/UPF1/MRE11/HELB/CHD8/TWNK/FANCM/ERCC3/SETX/RFC5/RAD50/PIF1/RECQL4/DDX12P",21
"GO:0008017","microtubule binding","83/4553","287/18706",0.289198606271777,1.18817244210847,1.82207971728177,0.0416928078190385,0.215993794890285,0.215993794890285,"GJB6/VAPA/MAP1LC3B/MAP1S/REEP3/KATNBL1/HAUS7/KATNIP/NIN/CEP350/ARHGEF2/FNTA/PSRC1/EZR/CEP135/MAP10/RMDN2/TERF1/HDAC6/HAUS6/VPS41/GAPDH/TOGARAM1/CEP57L1/TUBGCP2/EML3/RCC2/KIFC3/MAP1LC3A/CEP295/HAUS8/NDEL1/WDR90/TPGS1/DNM1/SGIP1/CLIP3/RMDN3/CCP110/MAP7D3/GAS2L3/MAP1LC3B2/HOOK3/APC/RMDN1/SPAST/MX2/RACGAP1/KIF2A/MAPRE1/KIFC2/MACF1/PRNP/DNM2/TUBGCP4/SPAG5/SPIRE2/CCDC66/TPPP/KNSTRN/POLB/CEP44/KIF16B/CEP57/FMN1/LRRK2/KIF23/LRPPRC/DRG1/NDRG1/CLIP4/CCDC170/SUN2/RGS14/DNM1L/CLASP1/SBDS/ABRAXAS1/TBCB/KIF11/CAMSAP2/NDC80/CKAP5",83
"GO:0004693","cyclin-dependent protein serine/threonine kinase activity","12/4553","30/18706",0.4,1.64339995607292,2.00033691530827,0.0419142888362995,0.215993794890285,0.215993794890285,"CDK13/CDK16/CDK12/CDKL5/CDK9/CDK1/CCNK/CDK11B/CDK8/CDK6/CDK19/CDK20",12
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","12/4553","30/18706",0.4,1.64339995607292,2.00033691530827,0.0419142888362995,0.215993794890285,0.215993794890285,"ADH5/ALDH1L2/GAPDH/ALDH3A2/ALDH1A2/ALDH9A1/RDH11/FAR1/ALDH8A1/ALDH1B1/ALDH16A1/ALDH2",12
"GO:0030515","snoRNA binding","12/4553","30/18706",0.4,1.64339995607292,2.00033691530827,0.0419142888362995,0.215993794890285,0.215993794890285,"SDE2/XRCC5/NUDT16/UTP6/ISG20/NUDT7/DDX21/IMP3/WDR3/PRKDC/NOP56/DHX37",12
"GO:0097472","cyclin-dependent protein kinase activity","12/4553","30/18706",0.4,1.64339995607292,2.00033691530827,0.0419142888362995,0.215993794890285,0.215993794890285,"CDK13/CDK16/CDK12/CDKL5/CDK9/CDK1/CCNK/CDK11B/CDK8/CDK6/CDK19/CDK20",12
"GO:0008080","N-acetyltransferase activity","23/4553","67/18706",0.343283582089552,1.41038055931631,1.90860608593508,0.042308548952237,0.217149901851241,0.217149901851241,"TAF9/KAT6B/TADA2A/KAT5/MEAF6/BRPF3/NAT9/JADE1/ING3/NAT14/GTF3C4/NAGS/SAT1/JADE2/KAT14/SAT2/USP22/TAF1/BRD1/TAF10/ING4/NAA50/ATF2",23
"GO:0001671","ATPase activator activity","11/4553","27/18706",0.407407407407407,1.67383328859279,1.98728869149138,0.0441553134790848,0.223930518358216,0.223930518358216,"DNAJB6/DNAJB4/DNAJB2/MYBPC3/FXYD2/DNAJC19/NKRF/DNAJC24/AHSA1/ATP1B1/ATP1B3",11
"GO:0008157","protein phosphatase 1 binding","11/4553","27/18706",0.407407407407407,1.67383328859279,1.98728869149138,0.0441553134790848,0.223930518358216,0.223930518358216,"PPP1R15B/PPP1R15A/PHACTR4/PPP1R11/PPP1R9B/DYNLT4/AKAP11/LILRB2/PPP1R3B/FER/PPP1CC",11
"GO:0023026","MHC class II protein complex binding","11/4553","27/18706",0.407407407407407,1.67383328859279,1.98728869149138,0.0441553134790848,0.223930518358216,0.223930518358216,"PKM/CD81/CD74/HLA-DPA1/HLA-DMA/HLA-DPB1/HLA-DRA/ANXA11/HSP90AA1/ATP1B1/HSPA8",11
"GO:0031491","nucleosome binding","30/4553","92/18706",0.326086956521739,1.33972822505944,1.85271713050663,0.0448859894395913,0.226736341912244,0.226736341912244,"HDAC2/RBBP4/MLLT10/DNTTIP1/CGAS/PARP2/PARP1/ACTR6/ARID1A/SAP30L/ACTB/EZH2/NOC2L/H3-3B/SMARCA4/H1-10/ARID1B/HMGN2/H3-3A/H1-0/SMARCC2/HNRNPC/GATAD2B/H1-2/ACTL6A/HP1BP3/SMARCD2/SUPT16H/MACROH2A1/NAP1L4",30
"GO:0016879","ligase activity, forming carbon-nitrogen bonds","17/4553","47/18706",0.361702127659574,1.48605315176806,1.89230849197341,0.0467054588489834,0.234374485644346,0.234374485644346,"NADSYN1/TTLL10/QRSL1/GATC/TTL/GMPS/TPGS1/GLUL/CAD/FPGS/GATB/DPH6/GART/MCCC1/TTLL3/PPCS/NAPRT",17
"GO:0000217","DNA secondary structure binding","14/4553","37/18706",0.378378378378378,1.55456752601492,1.91512972527156,0.0470118910857711,0.234374485644346,0.234374485644346,"RAD51D/KMT2A/HMGB2/MSH2/HNRNPD/MEF2C/XPC/HMGB3/POT1/H1-0/GEN1/FANCM/HMGA1/RECQL4",14
"GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding","9/4553","21/18706",0.428571428571429,1.76078566722098,1.978467162579,0.0480482868077887,0.234374485644346,0.234374485644346,"RELA/CEBPB/GTF2A1/TBPL1/EZH2/H3-3B/FOS/H3-3A/TAF1",9
"GO:0019200","carbohydrate kinase activity","9/4553","21/18706",0.428571428571429,1.76078566722098,1.978467162579,0.0480482868077887,0.234374485644346,0.234374485644346,"PFKFB3/PFKP/HK3/HK1/PFKFB4/GNE/PFKL/GALK2/POMK",9
"GO:0002162","dystroglycan binding","6/4553","12/18706",0.5,2.05424994509115,2.0719845799812,0.0482347897087164,0.234374485644346,0.234374485644346,"PLEC/DAG1/FKRP/VCL/AGRN/CLASP1",6
"GO:0004526","ribonuclease P activity","6/4553","12/18706",0.5,2.05424994509115,2.0719845799812,0.0482347897087164,0.234374485644346,0.234374485644346,"POP7/RPP40/POP1/RPP25/RPP38/POP5",6
"GO:0004875","complement receptor activity","6/4553","12/18706",0.5,2.05424994509115,2.0719845799812,0.0482347897087164,0.234374485644346,0.234374485644346,"C5AR2/FPR2/C3AR1/FPR1/C5AR1/CMKLR1",6
"GO:0008174","mRNA methyltransferase activity","6/4553","12/18706",0.5,2.05424994509115,2.0719845799812,0.0482347897087164,0.234374485644346,0.234374485644346,"METTL8/TRMT61B/NSUN4/METTL1/RNMT/TRMT61A",6
"GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","6/4553","12/18706",0.5,2.05424994509115,2.0719845799812,0.0482347897087164,0.234374485644346,0.234374485644346,"APAF1/NLRP1/NKX3-1/BCL2L13/ATP2A3/CASP8AP2",6
"GO:0034212","protein N-acetyltransferase activity","19/4553","54/18706",0.351851851851852,1.44558329469377,1.85980112036144,0.0484153867058743,0.234374485644346,0.234374485644346,"TAF9/KAT6B/TADA2A/KAT5/MEAF6/BRPF3/NAT9/JADE1/ING3/GTF3C4/JADE2/KAT14/USP22/TAF1/BRD1/TAF10/ING4/NAA50/ATF2",19
"GO:0140186","protein N-acyltransferase activity","19/4553","54/18706",0.351851851851852,1.44558329469377,1.85980112036144,0.0484153867058743,0.234374485644346,0.234374485644346,"TAF9/KAT6B/TADA2A/KAT5/MEAF6/BRPF3/NAT9/JADE1/ING3/GTF3C4/JADE2/KAT14/USP22/TAF1/BRD1/TAF10/ING4/NAA50/ATF2",19
"GO:0033549","MAP kinase phosphatase activity","8/4553","18/18706",0.444444444444444,1.82599995119213,1.98855812392796,0.0493004073965871,0.237401940390168,0.237401940390168,"DUSP7/DUSP6/DUSP8/DUSP10/DUSP4/DUSP3/DUSP2/DUSP5",8
"GO:0016812","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","7/4553","15/18706",0.466666666666667,1.91729994875174,2.01578476300002,0.0495980579688379,0.237401940390168,0.237401940390168,"DPYSL4/DHODH/DPYSL3/DCLRE1B/MBLAC2/DPYSL2/CAD",7
"GO:0016888","DNA endonuclease activity, producing 5'-phosphomonoesters","7/4553","15/18706",0.466666666666667,1.91729994875174,2.01578476300002,0.0495980579688379,0.237401940390168,0.237401940390168,"ENDOV/DICER1/APEX1/MGME1/DNASE1/DNASE1L1/GEN1",7
"GO:0140457","protein demethylase activity","13/4553","34/18706",0.382352941176471,1.57089701683441,1.88975385915223,0.050277769509561,0.23975742325828,0.23975742325828,"KDM6B/KDM3A/RSBN1/ALKBH4/RAD23A/PHF8/RSBN1L/JMJD1C/KDM5C/JMJD6/KDM1A/RIOX2/RIOX1",13
"GO:0070851","growth factor receptor binding","43/4553","140/18706",0.307142857142857,1.26189639484171,1.76415927781264,0.0505222836677432,0.24002780121701,0.24002780121701,"IL1A/SNX1/EREG/ECM1/VAV3/FRS3/TRIP6/VEGFA/SHC1/SOCS5/CSF3/CSF2/PDGFB/IL1R1/TNK2/VEGFB/RNF126/ADAM17/SNX4/FGF9/ATXN2/IL1B/IRAK4/HBEGF/EPGN/VAV2/IL12RB1/IL7/ERAP1/SOS1/IL10/KL/IL1RN/SLA/FER/PDGFA/LYN/ARF4/PIBF1/MYD88/ERN1/IL6/TLR5",43
"GO:0043015","gamma-tubulin binding","12/4553","31/18706",0.387096774193548,1.59038705426412,1.865910444436,0.0536888761175811,0.254127346956551,0.254127346956551,"DDX3X/RAD51D/PAK1/NEDD1/CEP57L1/TUBGCP2/PDE4B/RACGAP1/TUBGCP4/CEP57/LYN/NDRG1",12
"GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","15/4553","41/18706",0.365853658536585,1.50310971592035,1.8291278559491,0.0541423136016298,0.255327958608424,0.255327958608424,"ADAP2/MAPKAP1/DAPP1/MYO1G/DNM1/FUNDC2/ZFYVE1/RACGAP1/PLEKHB2/PHLDA3/IQGAP2/ADAP1/AKT1/KIF16B/GAB2",15
"GO:0140767","enzyme-substrate adaptor activity","53/4553","178/18706",0.297752808988764,1.22331738303181,1.69793745309057,0.0559643868327245,0.262950317544934,0.262950317544934,"KLHL26/PPP2R2D/FBXO7/SMAD7/KBTBD3/DCAF12/FBXL4/MAPKAP1/SKP2/ANAPC7/TRPC4AP/ARRDC1/FBXO4/SKP1/KLHL21/KLHL12/KLHL29/ASB1/IVNS1ABP/ANKRD9/FEM1B/HPF1/KBTBD8/FBXW7/DTX3L/KLHL7/KLHL17/ARMC5/DET1/KLHL13/FEM1C/NMNAT1/FZR1/SPSB2/PCMTD1/KLHDC10/FBXO45/KLHL6/KBTBD6/LRRC58/HSP90AA1/KBTBD7/PEF1/KLHDC3/EME2/ASB7/KBTBD2/FBXW11/ERCC8/CDC23/KLHL25/KLHL8/APPBP2",53
"GO:0046966","nuclear thyroid hormone receptor binding","11/4553","28/18706",0.392857142857143,1.6140535282859,1.84426570043617,0.0572091772609368,0.267814390254495,0.267814390254495,"TRIP6/NCOA6/PRMT2/OASL/NCOR1/ARID5A/BRD8/MED30/GTF2H1/JMJD1C/NSD1",11
"GO:0019888","protein phosphatase regulator activity","35/4553","112/18706",0.3125,1.28390621568197,1.70923165333343,0.0577353518187056,0.269291166512065,0.269291166512065,"PPP2R2D/PPP1R15B/PHACTR1/ENSA/PPP1R16A/HSP90B1/WBP11/PPP1R15A/PHACTR4/TIPRL/CALM2/PPP2R3A/PPP1R11/PPP1R9B/ANKLE2/PPP2R5D/DMPK/CD33/PPP2R5A/LGALS3/PPP6R1/PPP1R12C/SAG/PHACTR2/CALM3/PPP1R3B/PPP1R12A/PPP1R8/PABIR1/ANKRD28/GNA12/PPP1R35/PPP1R27/RCAN1/RCAN3",35
