"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0043021","ribonucleoprotein complex binding","69/4553","180/18706",0.383333333333333,1.57492495790321,4.39602357577707,1.96421042311089e-05,0.00108032608807325,0.00108032608807325,"GTPBP6/ZC3H12A/DDX3X/TMA16/NVL/MALSU1/EIF1/DERL1/WDR12/ETF1/MTIF2/CPEB2/EIF3C/NEAT1/YBX3/RHBDD2/SRP19/GEMIN5/NCLN/EZH2/ZNF574/TTC5/SERBP1/SRP9/IFRD2/ABCF1/RNASEL/RBM23/RBM39/SLFN12/MTOR/PYM1/SNRPB/DHX29/CPEB4/ZNF598/GTPBP10/GTPBP4/USP16/MTRES1/CPEB3/LTN1/HNRNPU/DDX5/EIF2S1/PHF6/XPO5/NMD3/EIF1B/SRP68/SNRNP70/MTIF3/SEC61A1/ERI1/YTHDF3/BAG6/NOPCHAP1/STRAP/DHX33/EIF5A/SBDS/METTL17/TOP2B/UNG/TACO1/IMPACT/TMEM223/EFL1/CKAP5",69
"MF","GO:0051082","unfolded protein binding","51/4553","123/18706",0.414634146341463,1.70352434470973,4.43994101677451,2.02878138605305e-05,0.00108032608807325,0.00108032608807325,"TCP1/PTGES3/SHQ1/CLU/DNAJB6/HSPA9/DNAJB11/AFG3L2/PDRG1/DNAJB4/CLPX/HSP90B1/NACAD/GRPEL1/DNAJB2/DNAJB13/HSPB1/DNAJA3/CCT3/CDC37/HSPA1B/TAPBP/CCT6A/TTC1/HTRA2/NUDCD2/NDUFAF1/TUBB4B/HSPA1L/CANX/DNAJB5/CHAF1A/CCAR2/HYOU1/VBP1/CCT7/PFDN5/TIMM10B/HSP90AA1/GRPEL2/AHSA1/PFDN1/UGGT1/HSPA8/ERLEC1/SERPINH1/HSPA1A/ERN1/CDC37L1/NAP1L4/CCT4",51
"MF","GO:0140993","histone modifying activity","76/4553","204/18706",0.372549019607843,1.53061760614635,4.32206037709507,2.47329053235309e-05,0.0012643461201389,0.0012643461201389,"TAF9/HDAC2/KDM6B/KAT6B/MAP3K7/TADA2A/SETDB2/KAT5/BAZ1B/DOT1L/PKM/TRIM37/HUWE1/TGM2/MEAF6/SIRT2/SETD2/PRMT2/HDAC6/KMT2A/KMT2B/HDAC4/RNF2/HDAC8/BAP1/SIRT7/SETD1A/BRPF3/PRKAA1/SUV39H2/JARID2/EZH2/KDM3A/RSBN1/JADE1/EHMT2/MIER2/PRDM8/SETDB1/ING3/RAD23A/USP16/PHF8/DTX3L/GTF3C4/RNF20/PRMT6/BRCA1/NSD3/ATM/JMJD1C/CDK9/JADE2/CDK1/PRKDC/SETD3/KAT14/KDM5C/SUDS3/METTL23/USP22/DYRK1A/USP36/TAF1/JMJD6/KDM1A/BRD1/TAF10/SETD5/ING4/NAA50/RIOX2/ATF2/NSD1/PCGF3/RIOX1",76
"MF","GO:0140463","chromatin-protein adaptor activity","56/4553","140/18706",0.4,1.64339995607292,4.33400391989486,2.85026116271772e-05,0.0014010129869051,0.0014010129869051,"MTF2/MLLT10/NCAPD3/MBTD1/ATRX/BRD3/CBX1/ZMYND11/BRD9/PHF19/STK38/BRD2/DPF2/NEAT1/BRD7/MECP2/LBR/RRP8/BRPF3/SUV39H2/MPHOSPH8/JARID2/SUZ12/PWWP2A/L3MBTL2/JADE1/CHD1/LRWD1/PHF1/CHD8/ING5/SPIN4/MORC3/CBX8/SETDB1/MSL3/ING3/CDYL2/PHF8/CXXC1/TNF/TOPBP1/BRCA1/H1-2/PHF13/RPA1/RAD17/YEATS4/YEATS2/JADE2/ING1/TAF1/PHF14/BRD1/MDC1/ING4",56
"MF","GO:0005085","guanyl-nucleotide exchange factor activity","86/4553","239/18706",0.359832635983264,1.47837234542124,4.22153378436364,3.41123410164145e-05,0.00161465080811029,0.00161465080811029,"ARFGEF1/SBF1/SLC38A9/ARHGEF3/VAV3/HPS1/RIC1/SOS2/ARHGEF2/DENND1A/RIC8B/ARHGEF10L/DOCK11/ARHGEF1/ARHGEF6/ABR/DENND10/TAGAP/RASGRP3/VPS9D1/RCC2/RASGRP2/RAB3GAP2/DENND2D/DENND4B/EIF2B4/ARHGEF38/RIN3/EEF1D/SH3BP5/ECT2/CYTH2/WDR41/DENND3/ELMO1/CYTH4/GRIPAP1/RIN2/GNA13/EIF2B3/MON2/RGL4/PSD/PLEKHG6/FGD3/FGD2/RASGEF1B/VAV2/NUCB1/RALGDS/RGL1/IQSEC1/ELMO2/TRAPPC3/RGL2/FARP1/SBF2/SOS1/RMC1/RCBTB2/RAPGEF1/RABGEF1/SMCR8/DENND1C/DENND1B/PREB/RANBP10/RAPGEF2/MCF2L2/DOCK4/MON1A/MYCBP2/RIC8A/ITSN1/FARP2/ARF4/TBC1D10A/CYTH1/FGD6/RIN1/DNMBP/PLEKHG2/DOCK6/NET1/HERC2/VAV1",86
"MF","GO:0140693","molecular condensate scaffold activity","27/4553","54/18706",0.5,2.05424994509115,4.40028890752962,3.91976405893489e-05,0.00178909230975671,0.00178909230975671,"BRD3/CGAS/FUS/CARD8/NEAT1/SQSTM1/MECP2/G3BP2/NCK1/NUP98/NLRP1/NLRP3/CAPRIN1/NLRP6/DAXX/HNRNPA2B1/LGALS3/TOP1/PRNP/MKI67/CCNT1/NUP153/TARDBP/SOS1/NFE2L2/TP53/WNK1",27
"MF","GO:0001221","transcription coregulator binding","51/4553","127/18706",0.401574803149606,1.64987003464014,4.1679320824715,5.61839902184148e-05,0.00247597032755635,0.00247597032755635,"HDAC2/ZBTB7A/FLYWCH1/RFX5/RELA/MAP3K7/MTF2/PPARD/PPARA/HDAC6/GATA6/SMAD4/HES1/MYC/SUZ12/EZH2/CREB1/RUNX1/CTNNB1/PHF1/FOXO3/EHMT2/FOS/SMARCA4/JUND/BCL6/SP1/MED6/AHR/ZBTB49/ELOC/NR1D1/PER2/CDK9/ZBTB17/THRB/WIZ/NR4A3/NFE2L2/HIF1A/SMAD3/PPARG/RARA/PER3/ATF7/HMGA1/SREBF1/TP53/ENO1/ZBTB16/USP11",51
"MF","GO:0004519","endonuclease activity","55/4553","140/18706",0.392857142857143,1.6140535282859,4.13632356281161,6.02179710029015e-05,0.00256528556472361,0.00256528556472361,"PNKP/PMS2/ZC3H12A/RNASE1/REXO4/CPSF3/POP7/ENDOV/AGO4/RPP40/DFFB/XRCC5/DICER1/NUDT16/TSNAX/APEX1/AGO3/MRE11/MGME1/RNASET2/RCL1/DNASE1/DNASE1L1/RNASEL/NYNRIN/TATDN1/APEX2/NTHL1/GEN1/MBLAC1/POP1/KHNYN/AGO2/POLB/RPP25/PPP1R8/DBR1/ANKZF1/DCLRE1C/NOB1/TSEN2/INTS11/RAD50/NEIL1/RPP38/ASTE1/EME2/HMGA1/POP5/ERN1/TSN/ERCC4/PLD6/DNASE2/PIWIL2",55
"MF","GO:0030695","GTPase regulator activity","159/4553","499/18706",0.318637274549098,1.30912120749296,3.96975135826172,6.90748116607824e-05,0.0027586752907025,0.0027586752907025,"RGS12/ARFGEF1/SBF1/ARHGAP25/SLC38A9/GPSM3/ARHGEF3/VAV3/HPS1/LARS1/MYO9A/RIC1/RGS3/SOS2/ARHGEF2/ACAP3/ADAP2/RGS16/RASAL1/TGM2/DENND1A/RIC8B/ARHGEF10L/CPEB2/RAP1GAP/DOCK11/TNK2/ARHGEF1/ARHGEF6/ABR/ACAP1/ARHGAP4/DENND10/CDC42SE1/RABGAP1/ARHGAP12/TBC1D14/TAGAP/RASGRP3/VPS9D1/TBC1D25/RCC2/ARFGAP2/RASGRP2/RAB3GAP2/DENND2D/DLC1/DENND4B/EIF2B4/ARHGEF38/RIN3/EEF1D/RGS10/DNAJA3/TBCK/ERRFI1/SH3BP5/ECT2/CYTH2/WDR41/DENND3/ELMO1/CYTH4/RABGAP1L/ASAP1/GRIPAP1/TBC1D4/RIN2/RABEP2/GNA13/STARD8/EIF2B3/MON2/RACGAP1/RGL4/PSD/PLEKHG6/FGD3/FGD2/SGSM2/ACAP2/RASGEF1B/VAV2/NUCB1/RALGDS/MYO9B/RGL1/SESN2/ARHGDIA/IQSEC1/ELMO2/TRAPPC3/RGL2/IQGAP2/FARP1/ADAP1/SBF2/SOS1/RMC1/RCBTB2/RAPGEF1/RGS18/SIPA1L2/ARHGAP33/EVI5/SRGAP2C/BNIP2/RABGEF1/SMAP2/SMCR8/RANGAP1/DENND1C/DENND1B/GDI1/GARNL3/PREB/TBC1D12/LRRK2/RANBP10/RAPGEF2/MCF2L2/DOCK4/MON1A/MYCBP2/NF1/GDI2/RHOH/ADGRB3/RIC8A/ITSN1/FARP2/RGS13/ARF4/EIF5/RGS14/TBC1D10A/CYTH1/FGD6/RIN1/DNMBP/PLEKHG2/DOCK6/GPSM1/DNM1L/RABEP1/SEC23A/NET1/GMIP/ARFGAP1/GPSM2/IQGAP3/HERC2/RASA3/TBCC/EVI5L/CHM/GIT2/RAP1GAP2/VAV1",159
"MF","GO:0060589","nucleoside-triphosphatase regulator activity","159/4553","499/18706",0.318637274549098,1.30912120749296,3.96975135826172,6.90748116607824e-05,0.0027586752907025,0.0027586752907025,"RGS12/ARFGEF1/SBF1/ARHGAP25/SLC38A9/GPSM3/ARHGEF3/VAV3/HPS1/LARS1/MYO9A/RIC1/RGS3/SOS2/ARHGEF2/ACAP3/ADAP2/RGS16/RASAL1/TGM2/DENND1A/RIC8B/ARHGEF10L/CPEB2/RAP1GAP/DOCK11/TNK2/ARHGEF1/ARHGEF6/ABR/ACAP1/ARHGAP4/DENND10/CDC42SE1/RABGAP1/ARHGAP12/TBC1D14/TAGAP/RASGRP3/VPS9D1/TBC1D25/RCC2/ARFGAP2/RASGRP2/RAB3GAP2/DENND2D/DLC1/DENND4B/EIF2B4/ARHGEF38/RIN3/EEF1D/RGS10/DNAJA3/TBCK/ERRFI1/SH3BP5/ECT2/CYTH2/WDR41/DENND3/ELMO1/CYTH4/RABGAP1L/ASAP1/GRIPAP1/TBC1D4/RIN2/RABEP2/GNA13/STARD8/EIF2B3/MON2/RACGAP1/RGL4/PSD/PLEKHG6/FGD3/FGD2/SGSM2/ACAP2/RASGEF1B/VAV2/NUCB1/RALGDS/MYO9B/RGL1/SESN2/ARHGDIA/IQSEC1/ELMO2/TRAPPC3/RGL2/IQGAP2/FARP1/ADAP1/SBF2/SOS1/RMC1/RCBTB2/RAPGEF1/RGS18/SIPA1L2/ARHGAP33/EVI5/SRGAP2C/BNIP2/RABGEF1/SMAP2/SMCR8/RANGAP1/DENND1C/DENND1B/GDI1/GARNL3/PREB/TBC1D12/LRRK2/RANBP10/RAPGEF2/MCF2L2/DOCK4/MON1A/MYCBP2/NF1/GDI2/RHOH/ADGRB3/RIC8A/ITSN1/FARP2/RGS13/ARF4/EIF5/RGS14/TBC1D10A/CYTH1/FGD6/RIN1/DNMBP/PLEKHG2/DOCK6/GPSM1/DNM1L/RABEP1/SEC23A/NET1/GMIP/ARFGAP1/GPSM2/IQGAP3/HERC2/RASA3/TBCC/EVI5L/CHM/GIT2/RAP1GAP2/VAV1",159
"MF","GO:0140006","histone H3 reader activity","34/4553","76/18706",0.447368421052632,1.83801310876576,4.15197384443186,7.83285995355214e-05,0.0029778426482735,0.0029778426482735,"MTF2/ATRX/BRD3/CBX1/ZMYND11/PHF19/BRD2/DPF2/BRD7/RRP8/SUV39H2/MPHOSPH8/SUZ12/PWWP2A/CHD1/LRWD1/PHF1/CHD8/ING5/SPIN4/MORC3/CBX8/SETDB1/ING3/CDYL2/PHF8/CXXC1/TNF/H1-2/PHF13/YEATS4/ING1/TAF1/ING4",34
"MF","GO:0140030","modification-dependent protein binding","36/4553","82/18706",0.439024390243902,1.80373165910442,4.13699454633514,7.92227308617363e-05,0.0029778426482735,0.0029778426482735,"SPRTN/TAB3/MINDY1/OS9/UBQLN4/CGAS/UBXN1/PARP2/HDAC6/MINDY2/BRD2/IKBKG/SQSTM1/DNAJB2/TOM1/BRCC3/UFD1/PTPN6/RAD23A/IKBKE/EPS15/TOPBP1/YEATS2/TNIP3/TNIP2/AGL/SHARPIN/LYN/BAG6/ZFAND2B/ATRIP/FAAP20/VCP/ABRAXAS1/MACROH2A1/VAV1",36
"MF","GO:0045296","cadherin binding","112/4553","334/18706",0.335329341317365,1.3777005619773,3.95044549495187,8.44586814201226e-05,0.00308394842442619,0.00308394842442619,"SH3GL1/VAPA/BMPR2/EHD4/EFHD2/DDX3X/SNX1/DBNL/PLEC/TMPO/RTN4/DDX6/EZR/PKM/RPS2/PFKP/TXNDC9/PUF60/HNRNPK/STK38/VASP/TRIM25/SH3GLB2/TMOD3/CSNK1D/PKP2/BAG3/LRRC59/SNX9/SLC3A2/CBL/NCK1/CAPZB/MRE11/CDK5R1/FXYD5/EEF1D/RAB10/UNC45A/S100A11/SERBP1/BZW2/PSMB6/HCFC1/UBFD1/CTNNB1/SCYL1/ASAP1/OLFM4/IST1/YKT6/PCMT1/H1-10/SHTN1/DHX29/AFDN/EMD/PTPN1/PDLIM1/MAPRE1/EIF4G2/YWHAZ/MACF1/CTNNAL1/NIBAN2/USO1/SPTAN1/VASN/EPS15/PAK2/CTNND1/FASN/FLNA/TAGLN2/EPS15L1/NOP56/BZW1/PLIN3/RANGAP1/MB21D2/VCL/SRC/FSCN1/TNKS1BP1/GPRC5A/RAB11B/ZC3HAV1/CEMIP2/GLOD4/AHSA1/NDRG1/IDH1/EIF5/P2RX4/RDX/TBC1D10A/HSPA8/PKP4/AHNAK/CLIC1/HSPA1A/EIF4H/PFN1/RAB1A/ENO1/PTPRM/EHD1/CRKL/MARK2/CLINT1/CHMP4B/CKAP5",112
"MF","GO:0008135","translation factor activity, RNA binding","14/4553","22/18706",0.636363636363636,2.61449993011601,4.29751963625,0.000104359245203828,0.00362623190097004,0.00362623190097005,"EIF1/MTIF2/CPEB2/EEF1D/EIF4G1/ABCF1/EIF2B3/CPEB4/EIF4G2/CPEB3/EIF2S2/EEF1A2/MTIF3/EIF4H",14
"MF","GO:0004527","exonuclease activity","37/4553","86/18706",0.430232558139535,1.76761041786913,4.04672484399385,0.000106531232889088,0.00362623190097004,0.00362623190097005,"ZC3H12A/REXO4/CPSF3/SUPV3L1/AEN/ERI2/DIS3L/EXD2/DCLRE1B/DCPS/HELZ2/APEX1/ISG20/DDX1/MRE11/EXOSC3/PDE12/MGME1/CNOT1/EXOSC5/CNOT8/TATDN2/TATDN1/USB1/APEX2/CNOT6/DCP2/PARN/TRIR/PLD3/EXD3/DCLRE1C/RAD50/ERI1/NOCT/REXO1/DXO",37
"MF","GO:1990841","promoter-specific chromatin binding","35/4553","80/18706",0.4375,1.79746870195476,4.05417293178879,0.000107822231797231,0.00362623190097004,0.00362623190097005,"HDAC2/MORF4L2/GADD45A/NFE2L1/FOXC1/MECP2/ZC3H4/NUP98/SUZ12/EZH2/L3MBTL2/FOSL1/ZNF609/EHMT2/FOS/SETDB1/MSL3/PRDM1/HNRNPU/DDX5/ERCC3/NIPBL/WDR13/SMAD3/RBL2/EGR1/KDM1A/TAF10/CHD7/TP53/MACROH2A1/ERCC4/ATF4/ATF2/GTF2F1",35
"MF","GO:0043022","ribosome binding","46/4553","114/18706",0.403508771929825,1.65781574516128,3.99573854170261,0.000110844636099109,0.00363229345986312,0.00363229345986312,"GTPBP6/ZC3H12A/DDX3X/MALSU1/EIF1/ETF1/MTIF2/CPEB2/EIF3C/SRP19/GEMIN5/NCLN/ZNF574/TTC5/SERBP1/IFRD2/ABCF1/SLFN12/MTOR/PYM1/DHX29/CPEB4/ZNF598/GTPBP10/USP16/MTRES1/CPEB3/LTN1/EIF2S1/NMD3/EIF1B/SRP68/MTIF3/SEC61A1/ERI1/YTHDF3/BAG6/DHX33/EIF5A/SBDS/METTL17/UNG/TACO1/IMPACT/TMEM223/EFL1",46
"MF","GO:0002020","protease binding","54/4553","140/18706",0.385714285714286,1.58470710049889,3.93864320572836,0.000123641476390072,0.0039503451706628,0.0039503451706628,"SELENOS/NLRC4/ECM1/XBP1/SERPINA1/F3/BCL2/OS9/DERL1/IL1R1/ATP5F1A/TNFAIP3/PTEN/ITGA3/TNFRSF10A/TRIP4/CD177/TIMP1/CDK5R1/SUMO1/BIN1/ROCK2/LCN2/BCL10/ADAMTSL4/NDUFS7/DVL3/RAD23A/CST7/PRNP/SERPINB9/ADRM1/TWNK/TNF/THAP5/NFRKB/F2RL1/LONP2/SPATA2/FAM20C/CST3/CSTB/BAG6/FLOT1/FURIN/RIPK2/RIOK3/SLC6A3/SERPINE1/VCP/THBS1/LDLR/TP53/MARCHF6",54
"MF","GO:0019003","GDP binding","29/4553","64/18706",0.453125,1.86166401273885,3.91638265374295,0.000195497941841779,0.00609381389448278,0.00609381389448278,"GBP1/RALA/RAB29/RALB/RAB9A/RAB28/RHOT2/RAB14/RAB10/RRAGD/DNM1/GNAI3/RAB27A/MIEF1/RHOT1/DYNC1LI1/RAB5B/ARL8B/RHOB/RAB5C/RAB5A/RAB12/ARF6/GEM/RAB8B/RAB11B/RAB35/RAP2C/RAP2B",29
"MF","GO:0001046","core promoter sequence-specific DNA binding","23/4553","47/18706",0.48936170212766,2.01054249945091,3.93425728493885,0.000218326735841989,0.0066433706763348,0.0066433706763348,"DRAP1/RELA/CEBPB/GTF2A1/RRN3/ZNF143/TBPL1/MYC/TAF4/EZH2/H3-3B/KLF10/FOS/SMARCA4/H3-3A/TAF1C/AGO2/ZBTB17/AGO1/TAF1/SNAPC3/THAP11/TP53",23
"MF","GO:0180051","translation factor activity","35/4553","83/18706",0.421686746987952,1.73249995369133,3.79337042769868,0.000259551971815592,0.00771412604605412,0.00771412604605412,"GSPT2/EIF1/MRPL58/ETF1/MTIF2/CPEB2/EIF3I/COPS5/GTPBP1/EIF3C/EIF2B4/EEF1D/EIF4G1/ABCF1/EIF4E/DENR/DHX29/EIF2B3/CPEB4/EIF4G2/CPEB3/AGO2/EIF3B/EIF2S1/EIF2S2/EEF1A2/EIF1B/MTIF3/GSPT1/EIF5/EIF3G/EIF5B/EIF5A/EIF4H/EFL1",35
"MF","GO:0140102","catalytic activity, acting on a rRNA","15/4553","26/18706",0.576923076923077,2.37028839818209,3.96564329029091,0.000281749762194109,0.00814055967725168,0.00814055967725168,"BUD23/METTL25B/FTSJ3/MRM1/NOP2/TFB1M/TRMT61B/RRP8/EMG1/NSUN4/TSR3/METTL5/NSUN6/NSUN5/TRMT2B",15
"MF","GO:0008094","ATP-dependent activity, acting on DNA","50/4553","131/18706",0.381679389312977,1.56812972907721,3.7010263771892,0.000290198885125153,0.00814055967725168,0.00814055967725168,"RBBP4/PMS2/DDX3X/ATRX/SUPV3L1/MCM3/RAD51D/HELQ/XRCC5/PMS1/WRNIP1/FBH1/ARID1A/MSH2/MSH3/UPF1/DDX1/MRE11/CECR2/CHD1/HELB/CHD3/RAD54L2/CHD8/SMARCA4/DAXX/SMARCC2/TWNK/SMARCAL1/BPTF/SMARCA2/RAD17/FANCM/ERCC3/SETX/CHD2/RFC5/RAD50/PIF1/SRCAP/SMARCAD1/SMARCD2/CHD7/MYD88/ATAD5/RECQL4/TP53/DDX12P/TOP2B/SMARCD1",50
"MF","GO:0019787","ubiquitin-like protein transferase activity","155/4553","498/18706",0.311244979919679,1.27874996581979,3.57603532248001,0.000293009190261015,0.00814055967725168,0.00814055967725168,"TRIM39/ATG3/RNF103/RNF40/FBXO7/EGR2/UBE2D3/PPIL2/ANKIB1/KIAA1586/RNF8/RNF152/TRIM5/FBXO22/UBE2D2/MGRN1/TRIM71/TRIM8/RBBP6/RLIM/TRIM37/HUWE1/RNF125/RNF170/NEURL3/LONRF1/WDSUB1/RNF214/ZMIZ2/UBE4A/UBA7/TNFAIP3/HDAC6/RNF43/UBA3/RNF14/TRIM25/RNF13/ZMIZ1/PML/RING1/TRIM21/HDAC4/RNF2/FBXO4/ZNRF2/MARCHF1/RNF38/KLHL21/PEX12/CBL/RNF126/DTX4/MKRN3/GID4/ZNRF1/TRIM3/E4F1/PPP1R11/BIRC6/RNF39/FBXO21/SIAH2/RNF122/RNF181/UBL4A/RAD54L2/ASB1/LNX2/TRIM27/MARCHF2/TTC3/SMURF1/NEDD4L/TRIM26/TRAF4/TRIM62/VPS11/MED30/RNF111/MEFV/STUB1/ARIH1/UBE4B/ZNF598/PIAS1/CUL2/RNF11/UBE2H/CDKN2A/MIB1/DTX3L/RNF113A/IRF2BPL/ARMC5/KLHL13/RNF34/LONRF3/LTN1/HERC4/RNF20/TRIM58/UBR7/TRIM11/BRCA1/TRIM13/TRIM4/BIRC3/UBE2O/RNF19B/JADE2/NHLRC3/PJA1/SMURF2/MEX3C/RABGEF1/MARCHF9/IRF2BP1/RANBP2/KLHL42/MAEA/RC3H1/TAF1/FBXL14/FBXW2/MYCBP2/SHARPIN/UBE2R2/RNF115/CUL4A/TRIM45/VPS18/RCHY1/PJA2/RNF185/TRIM35/TRAF3IP2/UBE2G2/TRIM16/FBXW11/UBE2J1/TRIM61/UBE2S/HERC2/CDC23/TRIM41/TRIM68/SHPRH/MIB2/MARCHF6/CNOT4/UBE2M/RNF114/PCGF3/RNF227",155
"MF","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","9/4553","12/18706",0.75,3.08137491763672,4.09065872337331,0.000313403265159522,0.00852190155050785,0.00852190155050785,"CDK13/CDK12/MAPK1/CDK9/CDK1/CCNK/DYRK1A/CDK11B/CDK8",9
"MF","GO:0019902","phosphatase binding","69/4553","195/18706",0.353846153846154,1.45377688421835,3.61283528757586,0.000337805763818843,0.00860753223764828,0.00860753223764828,"GRIN3A/RPA2/CTTNBP2NL/BCL2/PPARA/PPP1R15B/MET/ENSA/ANAPC7/MVP/CD22/FCRL3/ELL/TRPC4AP/HSP90B1/CFL1/PPP1R15A/PHACTR4/MAP2K7/HSF4/SYK/SMAD2/DLG4/PPP1R11/PPP1R9B/ANKLE2/CTNNB1/MAPK14/CHCHD3/MTMR9/STRN/DYNLT4/JAK3/FCRL2/CD33/SPHK1/PTPN1/LGALS3/PPP6R1/CEP192/YWHAZ/IKBKE/MAPK1/CDKN1B/AKAP11/LILRB2/CTNND1/CSRNP2/PPP1R3B/SBF2/STRN4/ATP2B4/SMAD3/HSP90AA1/PABIR1/FER/GNA12/PPP3CB/LILRB4/PPP1CC/STX17/PPP1R35/SLC6A3/PPP1R27/VCP/RCAN3/TP53/GTF2F1/WNK1",69
"MF","GO:0036408","histone H3K14 acetyltransferase activity","8/4553","10/18706",0.8,3.28679991214584,4.10258176399626,0.000339382860961995,0.00860753223764828,0.00860753223764828,"KAT6B/MEAF6/BRPF3/JADE1/GTF3C4/JADE2/BRD1/ING4",8
"MF","GO:0036435","K48-linked polyubiquitin modification-dependent protein binding","8/4553","10/18706",0.8,3.28679991214584,4.10258176399626,0.000339382860961995,0.00860753223764828,0.00860753223764828,"MINDY1/UBQLN4/UBXN1/MINDY2/UFD1/IKBKE/ZFAND2B/VCP",8
"MF","GO:0051019","mitogen-activated protein kinase binding","16/4553","29/18706",0.551724137931034,2.26675856010058,3.87206567933503,0.000355319630345728,0.00860753223764828,0.00860753223764828,"RPS6KA1/MAPKAPK2/MAP2K7/ACE/GCH1/MICAL2/MAPK14/MAPKAPK5/DUSP10/MAP2K4/MAPK7/NBR1/MAPKAPK3/DUSP2/ATF7/TPR",16
"MF","GO:0106310","protein serine kinase activity","117/4553","363/18706",0.322314049586777,1.32422723733148,3.53810773797588,0.000361908482222786,0.00860753223764828,0.00860753223764828,"CAMK1G/SMG1/MAP3K7/PIM1/CSNK1G2/ARAF/NEK9/MAP3K11/TAOK3/PRKCI/CSNK1A1/PRKACB/RPS6KB2/STK3/MAPK11/NEK4/RPS6KA1/MAPK13/PAK1/STK38/TNK2/STK17A/IKBKB/NEK1/CSNK1D/LIMK2/STK40/AKT2/NLK/MAPKAPK2/MAP2K7/STK35/PRKAA1/OXSR1/CDC42BPG/PIM3/CDK13/CDK16/TRPM7/SIK2/CDC7/PDIK1L/CSNK1E/ROCK2/CDK12/LATS1/MAPK6/PGK1/TESK2/MAPK14/MAPKAPK5/CHEK2/NUAK2/SRPK2/MTOR/TTK/DMPK/MAP3K8/MAP3K10/STK16/PRKD3/IRAK4/CDC42BPA/MAP3K6/SIK3/MAPK1/PLK4/MAP2K4/CLK2/SGK1/NEK7/PAK2/CDKL5/ATM/CDK9/HIPK3/MAP4K2/CDK1/PRKDC/AKT1/IRAK1/MAPK7/CILK1/PLK3/DYRK1A/LRRK2/FAM20C/TAF1/MAPKAPK3/RIOK2/AATK/SGK3/RAF1/MAPK12/ALPK2/TAOK1/TLK1/CDK11B/MAP4K3/RIPK2/CSNK2A1/CDK8/CDK6/RIOK3/CDK19/TAOK2/ERN1/PRKCD/EIF2AK1/RPS6KB1/MARK2/RPS6KA3/CDK20/ULK1/PRKD2/MAP2K3/WNK1",117
"MF","GO:0031593","polyubiquitin modification-dependent protein binding","26/4553","57/18706",0.456140350877193,1.87405258148666,3.74844067007355,0.000362022046817647,0.00860753223764828,0.00860753223764828,"SPRTN/TAB3/MINDY1/UBQLN4/UBXN1/HDAC6/MINDY2/IKBKG/SQSTM1/DNAJB2/TOM1/BRCC3/UFD1/RAD23A/IKBKE/EPS15/TNIP3/TNIP2/AGL/SHARPIN/BAG6/ZFAND2B/ATRIP/FAAP20/VCP/ABRAXAS1",26
"MF","GO:0004521","RNA endonuclease activity","32/4553","75/18706",0.426666666666667,1.75295995314445,3.70585015986844,0.000363698545252744,0.00860753223764828,0.00860753223764828,"ZC3H12A/RNASE1/CPSF3/POP7/ENDOV/AGO4/RPP40/DICER1/NUDT16/TSNAX/APEX1/AGO3/RNASET2/RCL1/RNASEL/NYNRIN/MBLAC1/POP1/KHNYN/AGO2/RPP25/PPP1R8/DBR1/ANKZF1/NOB1/TSEN2/INTS11/RPP38/POP5/ERN1/PLD6/PIWIL2",32
"MF","GO:0042974","nuclear retinoic acid receptor binding","14/4553","24/18706",0.583333333333333,2.39662493593967,3.88308732156376,0.000385544053529958,0.00895864182565976,0.00895864182565976,"LRIF1/NCOA6/PRMT2/NR1H2/NCOR2/CNOT1/ARID5A/VDR/RARG/ACTN4/ASXL1/PPARG/HMGA1/NSD1",14
"MF","GO:0003924","GTPase activity","111/4553","343/18706",0.323615160349854,1.3295728507587,3.49405791769748,0.000426901543157594,0.00974250307420366,0.00974250307420366,"RRAD/RGS12/GBP1/GIMAP2/GSPT2/DDX3X/RALA/RGS3/GIMAP7/RGS16/RAB3D/ARL8A/MTIF2/ENTPD1/TUBB2A/RAP1GAP/RAB29/TUBB6/GTPBP1/RALB/RAB9A/NRAS/RAB28/RHOG/GNB2/SEPTIN10/RHOT2/RAB43/RAB33B/DNAJC27/RAB14/RGS10/GBP5/RAB37/GCH1/RAB10/RASL11A/GBP2/RRAGD/ARF1/DNM1/GNA15/ATL3/GPN3/ARL4D/GNAI3/ARL5B/RAB27A/RAB1B/SAR1A/GNA13/MX2/RAB34/GTPBP10/GTPBP4/TUBB4B/RAC1/BMS1/RHOT1/GNL1/GBP3/DNM2/RAC2/RABL6/RAB5B/ARL8B/RHOB/RRAS2/RAB5C/RAB5A/TPPP/ATL2/RAB12/RGS18/ARF6/GEM/EEF1A2/ENTPD4/RHOA/GIMAP8/ARL11/RAB23/LRRK2/RIT1/RAB8B/RAB11B/GSPT1/GIMAP4/GIMAP6/MFN2/GNA12/DRG1/RHOH/RGS13/ARF4/RGS14/EIF5B/RAB35/ENTPD2/MMUT/NTPCR/GIMAP1/DNM1L/ARL1/REM2/ARL13B/RAB1A/RAP2C/TBCC/EFL1/RAP2B",111
