"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITM2B",11875.8387001817,0.150487158225054,0.0797021046989077,1.88812025471036,0.0590098082759044,0.144709507839646
"RNU6-415P",105.240792032924,0.55211852381961,0.29243309472823,1.88801655412058,0.0590237281178625,0.144723747376829
"NAA20",490.798071004382,-0.167770861868992,0.0888684605422032,-1.88785606102986,0.0590452766519945,0.144756685667713
"ZNF417",187.172990135394,0.325369779003465,0.172377203256313,1.88754529518421,0.0590870200561013,0.144839118285109
"SNORD70",1.19357124028505,-2.64325921350173,1.40042014855639,-1.8874758523194,0.0590963512679177,0.144842087650057
"SEC14L1P1",21.1735091410398,0.671402168941898,0.355817619467408,1.88692783102439,0.0591700331863892,0.144987322574154
"FAM157A",92.857115331278,0.505025784692067,0.267646392619445,1.88691422196802,0.0591718639051374,0.144987322574154
"UBE2L4",2.51760530875746,-1.6132950485457,0.855382787371501,-1.88605040031631,0.0592881632350328,0.145252335638857
"KITLG",2.68275014117317,1.13981314530486,0.604441046762299,1.88573087716377,0.0593312297871867,0.145308442051666
"CNST",436.80347501235,0.270287384530244,0.143333688107029,1.8857212711112,0.0593325249295329,0.145308442051666
"RN7SL606P",1.9420620642126,-2.33623718817636,1.23892357975089,-1.88569918787574,0.0593355024052213,0.145308442051666
"CSNK1A1L",1.27960810315119,2.03079614121158,1.07707870759439,1.88546679726617,0.059366843076628,0.145365236348784
"ZKSCAN2",124.489738136385,0.438112896459114,0.232597986924041,1.88356271803069,0.0596241487906422,0.145955203256138
"WBP1LP2",1.94233941067449,-2.03613871973915,1.08097396367935,-1.88361495110269,0.0596170780088246,0.145955203256138
"TRIM23",104.182131115758,-0.352941563996427,0.187391459996908,-1.88344529682543,0.0596400466185599,0.145974087758215
"PARD6G-AS1",10.7803763212815,0.748513151735676,0.397458353675411,1.88324926325981,0.0596665957241803,0.146019033410335
"CEP43",55.8894173820515,-0.372528944957651,0.197838230388231,-1.88299776148731,0.0597006713250057,0.146082383415014
"TGM4",24.4672269671831,0.592063090716305,0.314492041712825,1.88260118600057,0.0597544355423381,0.146193885777565
"ESD",869.559396577406,-0.14896166922887,0.0791387533364322,-1.88228475871497,0.0597973627723034,0.146266729351706
"FLRT1",1.19746545104348,-2.27249970754889,1.20732454240062,-1.88226084017997,0.059800608653548,0.146266729351706
"MGAT5",636.217672947577,0.204572992600334,0.108728239119352,1.88150745617955,0.0599029219656333,0.146456732733411
"RPS15AP27",18.5378284314709,-0.651630892153141,0.346327027294617,-1.88154790356227,0.0598974253235259,0.146456732733411
"RESF1",2525.54994645817,-0.317537275533977,0.168767441589378,-1.88150790545588,0.0599028609084292,0.146456732733411
"LRCH4",1117.21612181317,0.16277379190495,0.0865153876965418,1.88144324655736,0.0599116486628859,0.146457994908669
"ERCC6L",10.7050913348062,-0.928338790086416,0.493481684242065,-1.88120211900518,0.05994442960098,0.146518050866303
"SOAT1",1242.62104131515,-0.199853785192077,0.10629093595437,-1.88025237897871,0.060073690074217,0.146813876358937
"NIPA2",583.296854732201,0.139962214756227,0.0744548653586039,1.87982630929643,0.0601317535954601,0.146935646662441
"SEC22C",439.02662909569,0.239855132887545,0.127604879372237,1.87967054290975,0.0601529925917739,0.146967412936866
"NEK8",134.383742016044,0.300773726597652,0.160029442293699,1.87948993814306,0.0601776261272374,0.147007463004336
"HM13-IT1",38.0311886099811,0.506935986588114,0.269763744490059,1.87918501630524,0.0602192348345114,0.147069430886688
"PRPF8",5458.1036641088,-0.147380862559826,0.0784281501838537,-1.87918320417262,0.060219482183898,0.147069430886688
"ZNF823",22.4212342067001,-0.748147747230589,0.398162579904723,-1.87900065196889,0.0602444042000038,0.147110154978736
"TMEM30A",3043.83901576014,0.186640271888683,0.0993419299320285,1.87876631767055,0.0602764080369313,0.147168158576893
"STARD7-AS1",158.396431044136,0.273693521578217,0.14571389128117,1.87829395791852,0.0603409626650775,0.147305609965739
"TBC1D20",765.541081185171,-0.152205360883199,0.0810424071894431,-1.87809526100831,0.0603681345217209,0.147351776628141
"TNFSF14",134.621042627019,0.537920486919567,0.286471819097673,1.8777431183769,0.060416315038122,0.147449203399921
"GRAP",10.9419622903146,0.858086402469101,0.457065046793194,1.8773835551187,0.0604655437359435,0.147549161308038
"TMEM273",148.85894621668,0.507305499518909,0.270229399587456,1.87731423854467,0.0604750378615363,0.147552144080712
"ZNF449",81.495511208133,-0.296972603574653,0.158220063541927,-1.87695919800941,0.0605236862896419,0.147650644971914
"PLGRKT",85.6097093283541,0.358649170597073,0.191103726315942,1.87672515607642,0.0605557729594929,0.147708721188491
"MR1",1090.31854030276,-0.209677496435586,0.111755825038969,-1.8762108942641,0.0606263267248723,0.147860598320792
"ABCB10",568.418677717398,-0.135837320366231,0.0724196337137833,-1.87569742347892,0.0606968399163991,0.14799210366713
"GPR107",1512.6282958044,0.136000277321655,0.0725055179787484,1.87572313270718,0.0606933077403438,0.14799210366713
"AOX1",1.24012871746111,1.74102336724092,0.928701816372918,1.87468500281453,0.0608360712961374,0.148291041238111
"NPW",1.93814173293204,1.69386306493383,0.903540901672268,1.87469439601332,0.0608347782978083,0.148291041238111
"BSG",5713.94661319019,0.232719108877058,0.124147611806968,1.87453552661893,0.060856650148842,0.148300672862711
"MAP2K5",328.710101516731,-0.19283518915696,0.102867887285516,-1.87459074202365,0.0608490478007381,0.148300672862711
"SREK1",1370.87607488265,0.391703562961373,0.208988032861914,1.87428704695347,0.0608908718791309,0.148343536271502
"FASTKD5",567.475019153091,0.289101782118721,0.154242997122239,1.8743267928696,0.0608853968229914,0.148343536271502
"SNORD58",1.07496701176244,1.90521739091142,1.01667695490502,1.87396535518935,0.0609352003867184,0.148431258295546
"FTH1P8",35.7619151981331,0.494362214846738,0.263843610630608,1.87369409350172,0.0609726004998418,0.148481001674963
"STX18-AS1",7.48254993545556,0.851169738950615,0.454288570706791,1.87363229857698,0.0609811231129685,0.148481001674963
"TM9SF4",2738.71495973781,-0.151905206336542,0.0810776947356516,-1.87357579457357,0.0609889168781509,0.148481001674963
"ADAMTSL5",3.01651615670286,1.42591888595392,0.760994727383384,1.8737565907412,0.0609639820287075,0.148481001674963
"TMEM42",74.3225043909019,-0.385850186451236,0.205955801710864,-1.87346111760872,0.0610047371495945,0.148499249628066
"SAP30L-AS1",32.7997892058749,-0.627931223910612,0.335182971894087,-1.87339834229117,0.0610133987640747,0.148500069198194
"IQSEC3",1.15988287857941,1.81891275476946,0.971050160885594,1.87313985212733,0.0610490754614617,0.148566631389025
"NR2C1",236.620955436047,0.297379071748321,0.158799366018705,1.87267165609019,0.0611137396649543,0.148703708654134
"MGAM2",4.67281202737887,1.12202088296244,0.599392289895938,1.87193079036309,0.0612161791437378,0.148932651877523
"TAB2",2407.53646530829,0.265972072173332,0.142147414395783,1.87110031725784,0.0613311776374254,0.149192083280567
"FOXD2",5.49352505930006,0.979188168908971,0.523389389487733,1.8708598007066,0.0613645161869273,0.149252827889611
"BCAM",1.77626722676748,1.64197658457356,0.877709579780736,1.87075158161512,0.0613795215770582,0.149255288381331
"DHRS4",308.413311293501,-0.240402618115631,0.128507258954101,-1.87073181758157,0.0613822623368901,0.149255288381331
"FBXL20",655.193317213761,-0.247581816090042,0.132367830320621,-1.8704077530798,0.0614272161493502,0.149344239017597
"TDRD3",218.465667607973,-0.161167985335956,0.0861771131924858,-1.87019475781197,0.0614567774237579,0.149375391154789
"PPP1R2",1193.55396847276,0.258322938678072,0.138123545239752,1.87023101839502,0.061451744043343,0.149375391154789
"RASD1",66.6083895644979,0.652126880305221,0.34872555025046,1.87002896643751,0.0614797954965133,0.149403270596683
"RAB3A",75.4735624946948,-0.604878485912925,0.323465902033053,-1.8699914955831,0.0614849988479789,0.149403270596683
"SLC26A1",122.252850212329,0.510182359241335,0.272859362999435,1.86976306633975,0.0615167273259124,0.149460008449963
"WRAP53",205.803769327995,0.269012113027771,0.143898458735117,1.86945791770404,0.0615591331600013,0.149542668842177
"GUSBP1",48.8011625285418,-0.554013110578975,0.296389434995346,-1.86920667596561,0.0615940658341369,0.149607155003994
"AMDHD1",28.5732378351165,-0.580671317693218,0.310700093364337,-1.86891259479702,0.0616349757513743,0.149686139884686
"TRPV1",31.7458285706036,-0.427452434598223,0.228746924869048,-1.86866964372496,0.0616687898759924,0.149747872829833
"LINC01504",142.19293347603,-0.314855662884705,0.168527716971255,-1.86827228507705,0.0617241276671453,0.149861846920721
"TOPORS",409.708606267717,-0.263780870855592,0.141199412381675,-1.86814425362173,0.0617419666044743,0.149884757796763
"BATF3",172.607244193088,0.406448795831217,0.217668733503627,1.86728148452449,0.0618622896462898,0.150156418929176
"SCN3B",5.95120686649221,1.06170641032522,0.568644955011772,1.86708138526129,0.0618902234890395,0.150203783210542
"RBM12B",126.204223445571,-0.406960070533812,0.217979199355829,-1.86696745256639,0.0619061331484801,0.150219947784107
"ZNF285B",1.48528934291344,-2.24947341936103,1.20491598710767,-1.86691308226457,0.0619137266570664,0.150219947784107
"GON7",91.7205498242718,-0.289597864207353,0.155128060259767,-1.86683095065078,0.0619251988498893,0.150227348984676
"HGSNAT",1594.00526472195,-0.148863410281936,0.0797750405163093,-1.86603992073814,0.0620357804684249,0.150475149849845
"SLC51A",63.4848955366582,0.357573034266348,0.19165166539407,1.86574446682273,0.0620771251869436,0.150554963845642
"PHGDH",16.1483623330847,0.948877105377163,0.50861043785212,1.86562648887881,0.062093640948797,0.150574546933747
"LPXN",923.548362723022,-0.260740934722801,0.139769168361682,-1.86551109789878,0.0621097980777838,0.150593255146324
"TRGV4",8.79620144547045,-0.892053681454935,0.478202043311544,-1.86543260099324,0.0621207912595548,0.15059943931611
"CLK3",1991.7970118499,0.218065930832258,0.116903614586368,1.86534806133947,0.0621326325048871,0.150607677486367
"PEF1-AS1",13.716961266979,1.10525306470397,0.592706981952589,1.86475458929617,0.0622158111436163,0.150788809671172
"ACSF2",376.561100372607,0.23816429056581,0.12773760070631,1.86448069518222,0.0622542300912358,0.150840934035244
"RAPGEFL1",127.659682735525,0.462961459429385,0.248300885590962,1.86451795501062,0.0622490025264764,0.150840934035244
"HERPUD2-AS1",74.2780074129409,-0.42950720299974,0.2303842551534,-1.86430796980355,0.0622784682563954,0.150879168376692
"CAND2",1.81785331791326,-1.66501667303558,0.893319306791532,-1.86385389902262,0.0623422242307257,0.15101311730414
"CSDE1",13147.579640995,0.166986938685021,0.0896197952832261,1.86328185817978,0.0624226211979498,0.151187334274138
"RPP14",79.1380693792963,-0.383644611688196,0.205921322652909,-1.86306404186636,0.0624532565316842,0.151220468306255
"CDC40",1166.44316134618,0.238387871096249,0.127952800359353,1.8630922529772,0.0624492880068102,0.151220468306255
"KLHDC2",273.91471778379,-0.210858781489986,0.113185162296602,-1.86295427078534,0.062468700278831,0.151237333818375
"IDNK",71.4654629128154,0.345342681213873,0.185397662304255,1.86271324525728,0.062502621360586,0.151298922490179
"SRP14P3",3.42871709474043,-1.44366912804228,0.775090822709328,-1.86258059796907,0.0625212961696913,0.151323593090224
"RAB13",17.5278658326045,0.601772226550483,0.323222102528876,1.86179169630494,0.0626324574105458,0.15157207641966
"RETREG1-AS1",5.98930601116212,1.44498272961913,0.776393401040451,1.86114761882661,0.0627233331500823,0.151771407586974
"ZSWIM8",1456.89499050465,0.155092200936249,0.0833376998744977,1.8610088971715,0.0627429202650874,0.15178500254538
"SLC9A9-AS1",1.15657044511205,-2.96840074179297,1.59506770258876,-1.8609873029059,0.0627459697706938,0.15178500254538
"RTN4IP1",65.549976563632,-0.349177197823935,0.187642541417374,-1.86086372091528,0.0627634241677279,0.151786057524936
"PCBP1-AS1",357.688965921535,0.322080078090519,0.173079546430096,1.86087891223243,0.0627612783694449,0.151786057524936
"VPS28",2610.1364503663,0.201549423039654,0.108336192208394,1.86040711724441,0.0628279484976668,0.151921505395334
"ATP5MG",130.489795643912,-0.274857879430397,0.147756197957981,-1.86021218215537,0.0628555121864101,0.151967555757818
"COPG2IT1",1.81686511070597,-1.92709543943118,1.03616399320211,-1.85983633099986,0.0629086855053205,0.152075502377545
"MAPRE2",1109.36245991695,0.160931456082432,0.0865395451314108,1.85962909601682,0.0629380198529102,0.152125799205449
"PILRA",4274.57015875048,0.185178635995072,0.0996107788566949,1.85902206689378,0.0630240105953758,0.152313006503226
"SARM1",62.1146534936275,0.340474821785165,0.183178454086769,1.85870561842326,0.0630688766587795,0.152385913001902
"MARCO",1074.64335483994,0.407551975523161,0.219268539063104,1.858688789849,0.0630712633531249,0.152385913001902
"NUBP1",413.968580235231,0.263954168699299,0.142017621164179,1.85860153504583,0.0630836393682883,0.152395173219329
"TTC21A",165.729645977698,0.282598124997799,0.152068097100754,1.85836562951505,0.0631171097015365,0.152435408980155
"TAS2R14",6.89197461037943,-1.07503321300836,0.578483761246481,-1.85836368283172,0.0631173859584833,0.152435408980155
"GLB1L",197.343069122554,-0.726023382710116,0.390693578234175,-1.85829361719109,0.063127329750992,0.152438785447163
"DOC2B",41.9503090412589,1.0729457910967,0.577437472755848,1.85811597223855,0.0631525471206885,0.152479038378295
"ABHD5",874.425885825077,-0.245293755764795,0.132017570052948,-1.85803871156253,0.063163517162117,0.152484885524136
"TRPV6",10.9547219995872,-0.76637664462575,0.412494269082354,-1.85790858702268,0.063181996765408,0.152488223285259
"TIMELESS",197.212160806226,-0.255400836593182,0.137464464400588,-1.85794079733154,0.0631774220105295,0.152488223285259
"ASAP1-IT2",13.0566467783199,-0.775916799093187,0.417668926934336,-1.85773168425137,0.0632071267336897,0.152507605393691
"ADAM10",4235.76407126453,-0.168466696361217,0.0906813550508225,-1.85778759334595,0.0631991836603521,0.152507605393691
"NUDT6",12.1417680424988,-0.755914416472686,0.406952636721051,-1.85749973894587,0.0632400882984548,0.152566499197706
"KIF14",5.82767281500463,1.12915152302223,0.608031995318571,1.85705938456516,0.0633027057986791,0.152676266365176
"PTP4A3",528.003926637794,0.478548347701901,0.257689807320173,1.85707130863471,0.0633010095455018,0.152676266365176
"KATNAL2",15.3205659007462,-0.62233780683312,0.335347274103814,-1.85580100060829,0.0634819279099332,0.153087823449694
"RAPSN",27.8413443961923,0.567636089587517,0.305934364393059,1.85541787930116,0.0635365761567173,0.153186160530058
"PPM1A",1015.66874942761,0.25982132132009,0.140035604784715,1.85539471707591,0.0635398812513679,0.153186160530058
"SELENBP1",16.7651580377007,1.70925140355523,0.921306774864066,1.85524675405477,0.063560997937059,0.153216362324494
"GALE",264.614893400552,0.249021117448174,0.134243351043608,1.85499777465537,0.0635965443591053,0.153281334722027
"SLC9A9",387.411994709604,0.183409354415573,0.0988865575958893,1.85474506216604,0.0636326405412206,0.15334761442506
"KLRA1P",12.0131878629568,-0.687152019495337,0.370618600256535,-1.85406781802021,0.0637294581521029,0.153560188371905
"CCDC124",1108.59036990579,0.172453350562881,0.0930340552500401,1.85365832005702,0.0637880582551098,0.153680629815593
"RAB7B",10.297628337765,1.0790544018375,0.582162347434447,1.85352832692259,0.0638066698763163,0.15370470995999
"EBPL",84.0706939331385,0.373949485834045,0.201760982547139,1.85342815599481,0.063821014796096,0.153713262455425
"BTBD18",7.56709489712458,-0.795611743410825,0.429275363295267,-1.85338319279129,0.0638274545917329,0.153713262455425
"RPL31P52",3.5575596565713,-1.50326777466947,0.811134895759356,-1.85328948677787,0.0638408772369033,0.153724833713807
"RBM7",252.79344301445,0.346333155570959,0.186924597422054,1.85279604903456,0.0639115967561077,0.153874350510926
"KTN1",3637.3656037952,-0.144343219154738,0.077910024164828,-1.85269123841321,0.0639266265465243,0.153889765767463
"TM4SF19",4.04710230439874,1.45841472502492,0.787270495362464,1.85249508728694,0.0639547623624335,0.153936722577397
"SELENOF",2828.63253427559,-0.168318341662542,0.0908721996141036,-1.85225341058453,0.0639894424045636,0.153999416299596
"PA2G4",789.05025329963,-0.15289103427961,0.0825611078203708,-1.85185298884624,0.0640469361676416,0.154116990065883
"CABYR",1.15490231811314,-1.83525055621953,0.991236811470715,-1.85147538406745,0.0641011928749595,0.154226743795998
"PDHX",272.835706454363,-0.219668342617546,0.118665982364058,-1.85114839351028,0.0641482076585485,0.154319046286337
"SLC2A12",3.87972815881252,-1.44249176043709,0.779286454672767,-1.85104174695659,0.0641635474821895,0.154335134841868
"ERMN",113.494625926347,0.847410885835744,0.457849327264604,1.85085100135137,0.0641909914952696,0.154380329822384
"HMGN1P32",2.76994285088049,-1.7733746351095,0.958187006794347,-1.85076047006982,0.0642040203065297,0.154390848507398
"ZNF185",1696.21211623664,-0.311149139097027,0.168126033414806,-1.85068982344543,0.0642141889334903,0.154394487423588
"CNR2",7.96232535164553,1.32731678945731,0.717258761377417,1.85054106123199,0.0642356055916973,0.154425166111145
"ASS1P2",9.54558580047312,-1.01239768948534,0.547228964099946,-1.85004405084895,0.0643072008121395,0.154576451702863
"JAK2",2431.24548493014,-0.175102093796485,0.0946589583689046,-1.84982062779603,0.0643394067517303,0.15463302851487
"BCL9L",752.59636977688,-0.260436824502019,0.140800644166102,-1.84968489344966,0.0643589790585836,0.154659230560018
"WDFY3-AS2",13.9206291099068,-0.654585379409524,0.353931229844556,-1.84947053046721,0.0643898992852207,0.154712691736229
"PNN",2641.84201815424,0.332305047885626,0.17972052541382,1.84900999549421,0.0644563694164387,0.154851544464705
"PHF24",2.4041411501181,1.78560435306482,0.965794496373916,1.84884502838739,0.0644801932926354,0.154867064488223
"BCL2L2-PABPN1",2.68248253167047,-1.55835959514455,0.842864404105301,-1.84888528635723,0.0644743787306671,0.154867064488223
"SLC49A4",414.380301920678,0.267861241695996,0.144908454987477,1.84848594044526,0.0645320764359789,0.154970810374931
"FAM98B",165.025851051496,-0.327327734778032,0.177089152298706,-1.8483782350819,0.0645476450573649,0.154987332417994
"BRPF1",1716.62801251034,0.315686918770221,0.170802739075967,1.84825442775724,0.0645655450185101,0.155009447111734
"SAMSN1-AS1",2.14722193534806,1.77925084356182,0.962794049663998,1.84800772728369,0.0646012249845786,0.155056924412175
"SCAP",1408.07863600186,-0.238964931519313,0.129310203338725,-1.84799749245889,0.0646027055853393,0.155056924412175
"EPHA4",7.066160067976,1.3754522179395,0.744320188040766,1.84793082337324,0.0646123508225996,0.155059210813068
"DNPEP",1107.83136021817,0.139219925614464,0.0753424976286383,1.84782732184797,0.0646273270853513,0.15507428847841
"LRRC4B",16.5411997472009,0.666536533906029,0.360762612019363,1.8475765273322,0.0646636279439625,0.155140523909133
"CYP21A2",4.09782791702458,1.61433711089882,0.873839915051942,1.84740601006177,0.0646883188065826,0.155178890649787
"ZBED8",1.81414928685241,-1.92447448307934,1.04184553014059,-1.84717832673299,0.0647212994303191,0.155237130460943
"RWDD2B",65.4356606341119,-0.382854119970222,0.207364809501331,-1.84628298741193,0.0648511266444188,0.155527614558099
"MAMSTR",4.33435584653385,-1.25852673307056,0.681803605550053,-1.84587867066973,0.064909824314625,0.155626538457564
"RNU7-181P",8.76952627435216,0.872526677381187,0.47268426946615,1.84589742824871,0.0649071001680792,0.155626538457564
