"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045058","T cell selection","21/4439","64/18842",0.328125,1.39277568145979,1.74734224708296,0.0585361747949957,0.206722347023768,0.206722347023768,"SOCS3/IL23A/BRD2/CD74/PSMB2/CCR7/MTOR/CD69/JAK3/PSMA7/IL12RB1/CTSL/RHOA/ZFPM1/TNFSF18/PSMA1/PSMB4/JAG2/PSMA6/LGALS1/IL6",21
"GO:0007369","gastrulation","38/4439","127/18842",0.299212598425197,1.27005266490821,1.69520989619221,0.0586326128007475,0.206938633414403,0.206938633414403,"BMPR2/KDM6B/CTR9/MIR221/BRD3/SETD2/FOXC1/ITGA3/SNAI1/TBX19/LEO1/SMAD2/PRICKLE1/VTN/SUPT20H/ITGA7/MYADM/FZD7/LMBRD1/IL10/DUSP4/MAPK7/MMP9/IL1RN/KIF16B/POGLUT1/NR4A3/DUSP2/TAF10/TASOR/LAMB1/LAMB3/UGDH/MMP8/MACROH2A1/DUSP5/WNT5B/WNK1",38
"GO:0009251","glucan catabolic process","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"ATG3/STBD1/MGAM/PGM2/ATG2A/GABARAPL1/PPP1R3B/AGL/PYGM/WDR45B/WIPI1",11
"GO:0009648","photoperiodism","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"RBM4B/PML/ID2/PPP1CB/PER2/BHLHE40/PPP1CC/USP2/PER3/MTA1/TP53",11
"GO:0019076","viral release from host cell","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"VAPA/TRIM25/CHMP1B/TRIM62/ARL8B/CHMP1A/VPS37B/CHMP7/CHMP4BP1/CHMP2A/CHMP4B",11
"GO:0035891","exit from host cell","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"VAPA/TRIM25/CHMP1B/TRIM62/ARL8B/CHMP1A/VPS37B/CHMP7/CHMP4BP1/CHMP2A/CHMP4B",11
"GO:0062125","regulation of mitochondrial gene expression","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"DDX3X/MALSU1/METTL8/MTERF3/RMND1/PRKAA1/MTRES1/RPUSD3/LRPPRC/TRUB2/TACO1",11
"GO:0070536","protein K63-linked deubiquitination","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"TNFAIP3/CYLD/OTUD5/STAMBP/BRCC3/USP33/OTUD1/NOP53/SPATA2/USP20/VCP",11
"GO:0090313","regulation of protein targeting to membrane","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"PAK1/TCAF2/AKT2/INPP5K/C2CD5/MIEF1/PRNP/TCAF1/CIB1/GDI1/MIEF2",11
"GO:0140896","cGAS/STING signaling pathway","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"RELA/MAP3K7/DDX41/CGAS/PARP1/RNF39/ZDHHC18/PRKDC/AKT1/ZDHHC9/SMPDL3A",11
