"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034515","proteasome storage granule","7/4608","19/19979",0.368421052631579,1.59737070540936,1.42633530351796,0.126205697537552,0.310441667576294,0.310441667576294,"PSMB2/PSMB6/PSMA7/PSME1/PSMA1/PSMB4/PSMA6",7
"GO:0042575","DNA polymerase complex","7/4608","19/19979",0.368421052631579,1.59737070540936,1.42633530351796,0.126205697537552,0.310441667576294,0.310441667576294,"CHRAC1/POLD3/POLA1/MCM3/POLA2/MAD2L2/PRIM1",7
"GO:0044305","calyx of Held","7/4608","19/19979",0.368421052631579,1.59737070540936,1.42633530351796,0.126205697537552,0.310441667576294,0.310441667576294,"TSPOAP1/CALM2/ACTB/CALM3/KCNA2/ACTG1/TPRG1L",7
"GO:0016591","RNA polymerase II, holoenzyme","24/4608","83/19979",0.289156626506024,1.25370230923695,1.26812410723597,0.128742497062175,0.315666699527449,0.315666699527449,"TAF9/CTR9/TAF13/GTF2A1/GTF2E1/TUFT1/TBPL1/LEO1/TAF4/GTF2H3/TAF12/TAF5/GTF2H2C/GTF2E2/GTF2H1/TCEA1/ERCC3/POLR2J2/TAF1/TRRAP/TAF10/POLR2D/POLR2H/GTF2F1",24
"GO:0031091","platelet alpha granule","26/4608","91/19979",0.285714285714286,1.23877728174603,1.24996923117148,0.131193657073529,0.320649034061501,0.320649034061501,"TGFB1/SERPINA1/VEGFA/CLU/PDGFB/CD109/HGF/VEGFB/SERPING1/TIMP1/LHFPL2/GAS6/PHACTR2/TMX3/QSOX1/STXBP1/FERMT3/ACTN4/TMSB4X/PDGFA/ACTN1/SRGN/STXBP3/SERPINE1/THBS1/NHLRC2",26
"GO:0005912","adherens junction","53/4608","199/19979",0.266331658291457,1.15473962695422,1.20114688244521,0.132734838249798,0.323382647328329,0.323382647328329,"BMPR2/EHD4/FAT2/SMAD7/VEGFA/DDX6/EZR/PLEKHA7/DAG1/PDLIM7/TNK2/TMOD3/PKP2/KIFC3/ACTB/NECTIN4/DLG4/NOTCH1/PPP1R9B/RAB10/CYTH2/S100A11/CTNNB1/JAG1/MPP3/CCDC85C/APC/AFDN/PDLIM1/EIF4G2/PLPP3/CCDC85B/ALOX15B/NIBAN2/CTNND1/ESAM/CDC42EP4/CELSR1/VCL/NECTIN2/FMN1/TNKS1BP1/DLL1/HMCN1/FER/ZYX/LYN/NDRG1/FLOT1/RDX/CYTH1/PKP4/PTPRM",53
"GO:0043209","myelin sheath","14/4608","45/19979",0.311111111111111,1.34889081790123,1.28286143026145,0.135401647790205,0.328832573204783,0.328832573204783,"PLEC/BCL2/PRKCI/SIRT2/PTEN/CALM2/EXOC4/GJC2/CLDN5/CALM3/STX4/GDI1/HSP90AA1/MAG",14
"GO:0030669","clathrin-coated endocytic vesicle membrane","22/4608","76/19979",0.289473684210526,1.25507698282164,1.21983186568905,0.139938191955262,0.338102595769316,0.338102595769316,"BTBD8/EREG/AVPR2/FZD2/CD74/WNT5A/HLA-DPA1/SGIP1/FCGR1A/HLA-DPB1/HLA-DRA/HBEGF/EPGN/EPS15/RAB5A/TFRC/VAMP4/VAMP2/FZD4/RAB35/APOE/LDLR",22
"GO:0005852","eukaryotic translation initiation factor 3 complex","6/4608","16/19979",0.375,1.62589518229167,1.37129178703592,0.14187050096987,0.338102595769316,0.338102595769316,"DDX3X/EIF3I/COPS5/EIF3C/EIF3B/EIF3G",6
"GO:0016581","NuRD complex","6/4608","16/19979",0.375,1.62589518229167,1.37129178703592,0.14187050096987,0.338102595769316,0.338102595769316,"HDAC2/RBBP4/GATAD2A/CHD3/GATAD2B/MTA1",6
"GO:0030127","COPII vesicle coat","6/4608","16/19979",0.375,1.62589518229167,1.37129178703592,0.14187050096987,0.338102595769316,0.338102595769316,"KLHL12/SAR1A/SEC31B/SEC24D/PEF1/SEC23A",6
"GO:0043034","costamere","6/4608","16/19979",0.375,1.62589518229167,1.37129178703592,0.14187050096987,0.338102595769316,0.338102595769316,"PLEC/DAG1/HOMER1/SDC4/VCL/AHNAK",6
"GO:0090545","CHD-type complex","6/4608","16/19979",0.375,1.62589518229167,1.37129178703592,0.14187050096987,0.338102595769316,0.338102595769316,"HDAC2/RBBP4/GATAD2A/CHD3/GATAD2B/MTA1",6
"GO:0009898","cytoplasmic side of plasma membrane","45/4608","168/19979",0.267857142857143,1.1613537016369,1.14990391676903,0.145350268487072,0.345319737244131,0.345319737244131,"SOCS3/RGS16/ADCY3/SYAP1/CYLD/PTEN/LITAF/IKBKB/GNB2/CDK16/DNAJA3/PPP1R9B/KCNAB1/GNA15/GNAI3/MIEN1/EFCAB7/TYK2/GNA13/JAK3/HTRA2/RACGAP1/PTPN7/FARP1/G6PD/RGS18/CHMP7/GEM/RHOA/MYH10/FER/OSBPL2/ASPSCR1/LYN/GNA12/RGS13/LILRB4/KCNAB2/TRAF3IP2/CYTH1/CHMP4BP1/MYD88/PKP4/RASA3/CHMP4B",45
"GO:0016592","mediator complex","12/4608","38/19979",0.315789473684211,1.36917489035088,1.24718725584473,0.146178187760388,0.346211497327234,0.346211497327234,"MED20/BCLAF1/HAVCR2/MED13L/MED29/MED30/MED8/MED6/NFE2L2/CDK8/MED9/CCNC",12
"GO:0035371","microtubule plus-end","9/4608","27/19979",0.333333333333333,1.44524016203704,1.26754729986977,0.149463133295487,0.350860711458388,0.350860711458388,"CLIP3/MAPRE1/SPAG5/KNSTRN/CLIP4/CLASP1/TBCB/PDE4DIP/CKAP5",9
"GO:0046930","pore complex","9/4608","27/19979",0.333333333333333,1.44524016203704,1.26754729986977,0.149463133295487,0.350860711458388,0.350860711458388,"BCL2/TOMM40L/PLEKHA7/BAX/AFDN/VDAC2/PPIF/VDAC3/TOMM40",9
"GO:0030027","lamellipodium","55/4608","209/19979",0.263157894736842,1.1409790752924,1.12177470889036,0.149517113641091,0.350860711458388,0.350860711458388,"EFHD2/DDX3X/APBB1/SNX1/DBNL/CTTNBP2NL/WASF1/RAPH1/PODXL/DAG1/DPYSL3/PAK1/VASP/ARHGEF6/CFL1/PHACTR4/MYO1G/CD177/CAPZB/ACTB/CAPRIN1/PPP1R9B/CTNNB1/APC/PABPC1/MEFV/SHTN1/FGD3/FGD2/CDC42BPA/PPP6R1/RAC1/MYO9B/RAC2/RNH1/STX4/IQGAP2/KCNA2/CIB1/AKT1/NRBP1/RHOA/FSCN1/PALLD/INPPL1/MYH10/FER/ANKRD28/ITSN1/FLOT1/SCYL3/RDX/FGD6/PTPRM/NEDD9",55
"GO:0045171","intercellular bridge","13/4608","42/19979",0.30952380952381,1.34200872189153,1.21482326548244,0.151198115235265,0.353720361330208,0.353720361330208,"EPB41/ANAPC7/TUBB2A/TUBB6/CDC7/RMDN3/MICAL1/DPYSL2/TUBB4B/KLHDC8B/TEX14/RAB35/ARL13B",13
"GO:0001725","stress fiber","24/4608","85/19979",0.282352941176471,1.22420343137255,1.13415350546037,0.157268199945523,0.362932138506665,0.362932138506665,"CTTNBP2NL/TRIP6/SH2B2/TPM4/PDLIM7/SYNPO2/BAG3/TLNRD1/BLOC1S6/CYBA/PDLIM1/MICALL2/PPP1R12C/FHOD1/PPP1R12A/ACTN4/FSCN1/PALLD/MYH10/DAAM1/ZYX/ACTN1/TPM3/MYL9",24
"GO:0097517","contractile actin filament bundle","24/4608","85/19979",0.282352941176471,1.22420343137255,1.13415350546037,0.157268199945523,0.362932138506665,0.362932138506665,"CTTNBP2NL/TRIP6/SH2B2/TPM4/PDLIM7/SYNPO2/BAG3/TLNRD1/BLOC1S6/CYBA/PDLIM1/MICALL2/PPP1R12C/FHOD1/PPP1R12A/ACTN4/FSCN1/PALLD/MYH10/DAAM1/ZYX/ACTN1/TPM3/MYL9",24
"GO:0000178","exosome (RNase complex)","7/4608","20/19979",0.35,1.51750217013889,1.26776559741961,0.157370808432018,0.362932138506665,0.362932138506665,"MTREX/NVL/DIS3L/GTPBP1/EXOSC3/EXOSC5/EXOSC8",7
"GO:0001673","male germ cell nucleus","10/4608","31/19979",0.32258064516129,1.39861951164875,1.21610450757196,0.157507803900932,0.362932138506665,0.362932138506665,"DYNLT1/TERF2/DYNC1H1/REC8/DYNLT3/DYNC1LI1/TOPBP1/RPA1/DYNC1I2/DYNLL1",10
"GO:0001891","phagocytic cup","10/4608","31/19979",0.32258064516129,1.39861951164875,1.21610450757196,0.157507803900932,0.362932138506665,0.362932138506665,"ARHGAP25/MCOLN1/MYO1G/ARHGAP12/BIN2/RAC1/ADGRB1/DNM2/TNF/TLR4",10
"GO:0001401","SAM complex","5/4608","13/19979",0.384615384615385,1.66758480235043,1.31829851370295,0.159911334143251,0.363003473648627,0.363003473648627,"IMMT/HSPA9/SAMM50/CHCHD3/MTX1",5
"GO:0005662","DNA replication factor A complex","5/4608","13/19979",0.384615384615385,1.66758480235043,1.31829851370295,0.159911334143251,0.363003473648627,0.363003473648627,"RPA2/HELB/SMARCAL1/RPA1/PLRG1",5
"GO:0030126","COPI vesicle coat","5/4608","13/19979",0.384615384615385,1.66758480235043,1.31829851370295,0.159911334143251,0.363003473648627,0.363003473648627,"COPE/ARCN1/COPB2/DIPK2A/SCYL1",5
"GO:0140275","MIB complex","5/4608","13/19979",0.384615384615385,1.66758480235043,1.31829851370295,0.159911334143251,0.363003473648627,0.363003473648627,"IMMT/HSPA9/SAMM50/CHCHD3/MTX1",5
"GO:1990909","Wnt signalosome","5/4608","13/19979",0.384615384615385,1.66758480235043,1.31829851370295,0.159911334143251,0.363003473648627,0.363003473648627,"DVL1/RECK/CTNNB1/APC/LRRK2",5
"GO:0030016","myofibril","63/4608","243/19979",0.259259259259259,1.12407568158436,1.06547046734098,0.161224246349809,0.364901030939657,0.364901030939657,"PLEC/SLC2A1/FBXO22/TPM4/DNAJB6/DAG1/PDLIM7/SYNPO2/DNAJB4/PAK1/TUFT1/TMOD3/TMOD4/CAB39/BAG3/SQSTM1/MTMR12/HOMER1/CALM2/CAPZB/SLMAP/HSPB1/FKRP/BIN1/SCO2/ARF1/CTNNB1/KY/CFL2/STUB1/SYNE1/TNNI2/PDE4B/PPP2R5A/PDLIM1/SDC4/CALM3/MYBPC3/TCAP/MYOM1/FLNA/PPP1R12A/ACTN4/GGPS1/NBR1/ACTG1/VCL/ATP2B4/PALLD/ACTN1/TPM3/PPP3CB/PSMA6/TPM2/AHNAK/ATP2A1/TNNT3/ENO1/TMOD2/ADPRHL1/NEB/PDE4DIP/MYL9",63
"GO:0005686","U2 snRNP","8/4608","24/19979",0.333333333333333,1.44524016203704,1.1949652203242,0.168866137197594,0.379948808694587,0.379948808694587,"SF3B1/SF3B3/SNRPD3/SF3A2/SNRPA1/SNRPB/SF3B4/SF3A3",8
"GO:0005742","mitochondrial outer membrane translocase complex","8/4608","24/19979",0.333333333333333,1.44524016203704,1.1949652203242,0.168866137197594,0.379948808694587,0.379948808694587,"TRABD/IMMT/TOMM40L/HSPA9/SAMM50/CHCHD3/TOMM40/MTX1",8
"GO:0045334","clathrin-coated endocytic vesicle","26/4608","94/19979",0.276595744680851,1.19924183658392,1.06013907893949,0.173462164646195,0.389145325379293,0.389145325379293,"BTBD8/EREG/CLTCL1/AVPR2/INPP5F/FZD2/CD74/WNT5A/HLA-DPA1/SGIP1/FCGR1A/HLA-DPB1/HLA-DRA/HBEGF/EPGN/EPS15/LMBRD1/RAB5A/TFRC/VAMP4/VAMP2/CLTB/FZD4/RAB35/APOE/LDLR",26
"GO:0030964","NADH dehydrogenase complex","14/4608","47/19979",0.297872340425532,1.29149120862884,1.09541864571159,0.17680619968122,0.391534865259594,0.391534865259594,"NDUFS2/NDUFB5/MT-ND2/NDUFS7/NDUFA8/MT-ND5/NDUFA11/NDUFS1/MT-ND6/NDUFB1/MT-ND4/MT-ND1/MT-ND3/NDUFV3",14
"GO:0045271","respiratory chain complex I","14/4608","47/19979",0.297872340425532,1.29149120862884,1.09541864571159,0.17680619968122,0.391534865259594,0.391534865259594,"NDUFS2/NDUFB5/MT-ND2/NDUFS7/NDUFA8/MT-ND5/NDUFA11/NDUFS1/MT-ND6/NDUFB1/MT-ND4/MT-ND1/MT-ND3/NDUFV3",14
"GO:0090533","cation-transporting ATPase complex","14/4608","47/19979",0.297872340425532,1.29149120862884,1.09541864571159,0.17680619968122,0.391534865259594,0.391534865259594,"ATP6AP1/ATP6V1A/ATP2A2/ATP6V0C/ATP6V1F/ATP6V0B/TCIRG1/ATP1A1/FXYD2/ATP6V0A2/ATP1B1/ATP6V1H/ATP6V0D1/ATP1B3",14
"GO:0043292","contractile muscle fiber","65/4608","253/19979",0.256916996047431,1.11392028299297,0.998442317493146,0.177365057677736,0.391534865259594,0.391534865259594,"PLEC/SLC2A1/FBXO22/TPM4/DNAJB6/DAG1/PDLIM7/SYNPO2/DNAJB4/PAK1/TUFT1/TMOD3/TMOD4/CAB39/BAG3/SQSTM1/MTMR12/HOMER1/CALM2/CAPZB/SLMAP/HSPB1/FKRP/CDK5R1/BIN1/SCO2/ARF1/CTNNB1/KY/CFL2/STUB1/MYL5/SYNE1/TNNI2/PDE4B/PPP2R5A/PDLIM1/SDC4/CALM3/MYBPC3/TCAP/MYOM1/FLNA/PPP1R12A/ACTN4/GGPS1/NBR1/ACTG1/VCL/ATP2B4/PALLD/ACTN1/TPM3/PPP3CB/PSMA6/TPM2/AHNAK/ATP2A1/TNNT3/ENO1/TMOD2/ADPRHL1/NEB/PDE4DIP/MYL9",65
"GO:0031312","extrinsic component of organelle membrane","9/4608","28/19979",0.321428571428571,1.39362444196429,1.14119515095876,0.177598167640626,0.391534865259594,0.391534865259594,"BTBD8/ATP6V1A/COQ5/BIN1/GRIPAP1/ZFYVE1/ATM/SYN1/ATP6V1H",9
"GO:0033176","proton-transporting V-type ATPase complex","9/4608","28/19979",0.321428571428571,1.39362444196429,1.14119515095876,0.177598167640626,0.391534865259594,0.391534865259594,"ATP6AP1/ATP6V1A/ATP6V0C/ATP6V1F/ATP6V0B/TCIRG1/ATP6V0A2/ATP6V1H/ATP6V0D1",9
"GO:0031143","pseudopodium","6/4608","17/19979",0.352941176470588,1.53025428921569,1.19753386481783,0.178625431844768,0.391542852037958,0.391542852037958,"PLA2G6/MAPK1/ACTN4/F2RL1/RAF1/ACTN1",6
"GO:0033290","eukaryotic 48S preinitiation complex","6/4608","17/19979",0.352941176470588,1.53025428921569,1.19753386481783,0.178625431844768,0.391542852037958,0.391542852037958,"EIF1/EIF3I/EIF3C/EIF3B/EIF2S1/EIF3G",6
"GO:0120103","centriolar subdistal appendage","4/4608","10/19979",0.4,1.73428819444444,1.27165576863506,0.180723181746996,0.395009240104149,0.395009240104149,"CNTRL/NIN/KIF2A/CEP170",4
"GO:0030660","Golgi-associated vesicle membrane","17/4608","59/19979",0.288135593220339,1.2492753943032,1.04988547893115,0.183744797087381,0.400469429549419,0.400469429549419,"CLTCL1/SPPL3/COPE/AP1G2/KDELR2/ARCN1/COPB2/DIPK2A/SCYL1/AFTPH/SPPL2B/AP1G1/SPPL2A/CNGB1/GOPC/CLTB/SYNRG",17
"GO:0032432","actin filament bundle","26/4608","95/19979",0.273684210526316,1.18661823830409,0.998263493052888,0.189015705242731,0.410786973041731,0.410786973041731,"CTTNBP2NL/TRIP6/SH2B2/TPM4/PDLIM7/SYNPO2/CFL1/BAG3/TLNRD1/BLOC1S6/CYBA/PDLIM1/MICALL2/PPP1R12C/FHOD1/PPP1R12A/ACTN4/FSCN1/PALLD/MYH10/DAAM1/ZYX/ACTN1/TPM3/MYL9/MARCKS",26
"GO:0034361","very-low-density lipoprotein particle","7/4608","21/19979",0.333333333333333,1.44524016203704,1.11770359724088,0.191629164713624,0.414113872898085,0.414113872898085,"SELENOS/LSR/APOM/APOA2/PCYOX1/APOBR/APOE",7
"GO:0034385","triglyceride-rich plasma lipoprotein particle","7/4608","21/19979",0.333333333333333,1.44524016203704,1.11770359724088,0.191629164713624,0.414113872898085,0.414113872898085,"SELENOS/LSR/APOM/APOA2/PCYOX1/APOBR/APOE",7
"GO:0005788","endoplasmic reticulum lumen","85/4608","338/19979",0.251479289940828,1.09034390922913,0.917184294479051,0.196211525047477,0.42282201876428,0.42282201876428,"VCPIP1/VGF/GHRL/CALU/CKAP4/CTSZ/SERPINA1/F10/PNPLA2/MANF/OS9/CLU/SPP1/MXRA8/PRKCSH/SUMF2/PDGFB/DAG1/DNAJB11/IL23A/COL15A1/LAMB2/APOA2/HSP90B1/ARSK/WNT5A/EDEM3/PRKAA1/SERPING1/TXNDC16/TIMP1/FOXRED2/BLOC1S6/FLT3/EDN1/GGCX/VTN/ADAM17/RNASET2/MFGE8/EBI3/PROZ/ADAMTSL4/GAS6/FKBP14/ADAMTS5/CSF1/P4HA2/NUCB1/PTGS2/IL27/MAPK1/CANX/CCDC134/COL10A1/HYOU1/ERAP1/SDC2/QSOX1/MELTF/ANO8/ADAMTS13/FSTL3/SDF2L1/POGLUT1/TMEM132A/FAM20C/CST3/PLAUR/DBI/PDIA4/PDGFA/COL18A1/COL17A1/UGGT1/ERLEC1/LAMB1/APOE/SERPINH1/CP/LGALS1/MIA3/THBS1/IL6/WNT5B",85
"GO:0150034","distal axon","70/4608","276/19979",0.253623188405797,1.09963925372383,0.912641066034838,0.199209583492188,0.427121144100207,0.427121144100207,"DVL1/APBB1/TSPOAP1/CTSZ/NIN/GDPD5/MYO9A/ACAP3/ZNF804A/TRAK2/SIRT2/NAPA/SYAP1/DPYSL3/KCNC3/AUTS2/CFL1/ARHGAP4/BASP1/CBL/CALM2/EXOC4/ACTB/BLOC1S6/CDK5R1/BIN1/FKBP15/ZFYVE27/PPP1R9B/CBARP/ELK1/CYTH2/CSNK1E/MICAL1/TSHZ3/CAD/ZPR1/SHTN1/CPEB4/EPS8/PRNP/EXOC6/DNM2/CALM3/KCNA2/GOT1/CIB1/RAB5A/CDKL5/SETX/CLCN3/FLNA/ACTG1/CNGB1/FSCN1/L1CAM/LRRK2/PALLD/MYH10/HSP90AA1/EXOC7/ATP6V0D1/WHRN/MAPK8IP3/SLC6A3/WDR47/TAOK2/FKBP4/NAPB/TPRG1L",70
"GO:0030137","COPI-coated vesicle","8/4608","25/19979",0.32,1.38743055555556,1.06128021523307,0.200998185458921,0.427121144100207,0.427121144100207,"PACS1/TMED10/COPE/KDELR2/ARCN1/COPB2/DIPK2A/SCYL1",8
"GO:0044295","axonal growth cone","8/4608","25/19979",0.32,1.38743055555556,1.06128021523307,0.200998185458921,0.427121144100207,0.427121144100207,"NIN/MYO9A/TRAK2/SHTN1/L1CAM/HSP90AA1/TAOK2/FKBP4",8
"GO:0098799","outer mitochondrial membrane protein complex","8/4608","25/19979",0.32,1.38743055555556,1.06128021523307,0.200998185458921,0.427121144100207,0.427121144100207,"TRABD/IMMT/TOMM40L/HSPA9/SAMM50/CHCHD3/TOMM40/MTX1",8
"GO:1905354","exoribonuclease complex","8/4608","25/19979",0.32,1.38743055555556,1.06128021523307,0.200998185458921,0.427121144100207,0.427121144100207,"MTREX/NVL/SUPV3L1/DIS3L/GTPBP1/EXOSC3/EXOSC5/EXOSC8",8
"GO:0033391","chromatoid body","5/4608","14/19979",0.357142857142857,1.54847160218254,1.12399579175824,0.203984422089791,0.429884525891708,0.429884525891708,"SMG1/DDX6/EIF4E/TDRD7/PIWIL2",5
"GO:0070822","Sin3-type complex","5/4608","14/19979",0.357142857142857,1.54847160218254,1.12399579175824,0.203984422089791,0.429884525891708,0.429884525891708,"HDAC2/RBBP4/SINHCAF/SUDS3/CSNK2A1",5
"GO:0072379","ER membrane insertion complex","5/4608","14/19979",0.357142857142857,1.54847160218254,1.12399579175824,0.203984422089791,0.429884525891708,0.429884525891708,"SGTA/RAB5IF/NCLN/UBL4A/BAG6",5
"GO:0000421","autophagosome membrane","18/4608","64/19979",0.28125,1.21942138671875,0.962631270494257,0.205208787938428,0.431276710914554,0.431276710914554,"MAP1LC3B/LAMP1/MAP1LC3A/CHMP1B/GABARAPL1/MAP1LC3B2/YKT6/STX4/CHMP1A/CHMP7/ENTPD4/STX17/CHMP4BP1/CHMP2A/WIPI1/RUBCNL/ULK1/CHMP4B",18
"GO:0099524","postsynaptic cytosol","9/4608","29/19979",0.310344827586207,1.34556842672414,1.01963041802946,0.207907458712413,0.43575124908218,0.43575124908218,"FABP5/DAG1/FUS/HOMER1/SUMO1/PIAS1/CALM3/FBXO45/PIN1",9
"GO:0005640","nuclear outer membrane","10/4608","33/19979",0.303030303030303,1.31385469276094,0.987958876362645,0.213074193201346,0.445359993986419,0.445359993986419,"SMPD4/ITPRIP/SYNE1/DMPK/EMD/PTGS2/LTC4S/SYNE3/LRPPRC/ENO1",10
"GO:0030663","COPI-coated vesicle membrane","6/4608","18/19979",0.333333333333333,1.44524016203704,1.03471469192346,0.218690921066178,0.454615637542461,0.454615637542461,"COPE/KDELR2/ARCN1/COPB2/DIPK2A/SCYL1",6
"GO:0035102","PRC1 complex","6/4608","18/19979",0.333333333333333,1.44524016203704,1.03471469192346,0.218690921066178,0.454615637542461,0.454615637542461,"PCGF6/RING1/RNF2/CBX8/CBX6/PCGF3",6
"GO:0008021","synaptic vesicle","67/4608","266/19979",0.25187969924812,1.09207997206558,0.827772157379703,0.223622143149768,0.463606882139763,0.463606882139763,"ATP6AP1/BTBD8/DYSF/LAMP1/PSMC4/PSMC6/ATP6V1A/SLC40A1/STX1A/APH1A/COPS4/RAB3D/NAPA/COPS5/ATP2B1/SNAPIN/STX7/PSMB2/ATP6V0C/PSMC3/MCTP2/TSNARE1/CDK16/BLOC1S6/ZNRF1/DLG4/BIN1/CBARP/NDEL1/PSMB6/PDE4B/ATP6V1F/CACFD1/SCAMP1/RAC1/STX6/ADRM1/CALM3/IQSEC1/PSMA7/RAB5B/VPS45/SYNGR2/RAB5A/ATM/CLCN3/RAB12/MME/SYN2/SYN1/LRRK2/RAB8B/VAMP2/RAB11B/CLTB/ATP6V1H/GABBR1/PSMA1/PSMB4/ATP6V0D1/PSMA6/AP3S2/SYNGR3/DNM1L/CLCN5/VTI1A/TPRG1L",67
"GO:0098533","ATPase dependent transmembrane transport complex","15/4608","53/19979",0.283018867924528,1.22709070361635,0.906376018293118,0.22477983298824,0.46474749252974,0.46474749252974,"ATP6AP1/ATP6V1A/ATP2A2/ATP6V0C/ATP6V1F/ATP6V0B/TCIRG1/ATP1A1/FXYD2/ATP6V0A2/ATP1B1/ATP6V1H/ATP6V0D1/ABCA2/ATP1B3",15
"GO:0005697","telomerase holoenzyme complex","7/4608","22/19979",0.318181818181818,1.37954742739899,0.975238734309024,0.228534055403236,0.469201136081154,0.469201136081154,"PTGES3/NVL/LSM11/SNRPD3/SNRPB/HNRNPC/HNRNPU",7
"GO:0034045","phagophore assembly site membrane","7/4608","22/19979",0.318181818181818,1.37954742739899,0.975238734309024,0.228534055403236,0.469201136081154,0.469201136081154,"STBD1/RAB33B/ATG2A/RAB1B/WDR45B/WIPI1/ULK1",7
"GO:0002178","palmitoyltransferase complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"SPTLC1/SPTSSA/SPTLC2/ZDHHC9",4
"GO:0005641","nuclear envelope lumen","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"PTGES/ALOX5/CACYBP/CCAR1",4
"GO:0017101","aminoacyl-tRNA synthetase multienzyme complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"LARS1/EPRS1/DARS1/IARS1",4
"GO:0032300","mismatch repair complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"PMS2/PMS1/MSH2/MSH3",4
"GO:0032797","SMN complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"GEMIN5/GEMIN2/GEMIN6/STRAP",4
"GO:0034663","endoplasmic reticulum chaperone complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"DNAJB11/HSP90B1/HYOU1/SDF2L1",4
"GO:0034992","microtubule organizing center attachment site","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"SYNE1/SYNE3/SUN2/SPAG4",4
"GO:0034993","meiotic nuclear membrane microtubule tethering complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"SYNE1/SYNE3/SUN2/SPAG4",4
"GO:0070938","contractile ring","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"DAG1/BLOC1S6/ALKBH4/MAEA",4
"GO:0106083","nuclear membrane protein complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"SYNE1/SYNE3/SUN2/SPAG4",4
"GO:0106094","nuclear membrane microtubule tethering complex","4/4608","11/19979",0.363636363636364,1.57662563131313,1.04737976684673,0.23490723544978,0.469201136081154,0.469201136081154,"SYNE1/SYNE3/SUN2/SPAG4",4
"GO:0070382","exocytic vesicle","71/4608","284/19979",0.25,1.08393012152778,0.779974146841345,0.237255864443476,0.472658167445988,0.472658167445988,"ATP6AP1/BTBD8/DYSF/LAMP1/PSMC4/PSMC6/ATP6V1A/SLC40A1/STX1A/APH1A/COPS4/RAB3D/NAPA/DPYSL3/COPS5/ATP2B1/SNAPIN/STX7/PSMB2/ATP6V0C/PSMC3/MCTP2/TSNARE1/CDK16/BLOC1S6/ZNRF1/DLG4/BIN1/CBARP/RAB10/NDEL1/PSMB6/RAB27A/PDE4B/ATP6V1F/CACFD1/SCAMP1/RAC1/STX6/ADRM1/CALM3/IQSEC1/PSMA7/RAB5B/VPS45/SYNGR2/RAB5A/ATM/CLCN3/RAB12/MME/SYN2/SYN1/LRRK2/RAB8B/VAMP2/RAB11B/CLTB/ATP6V1H/GABBR1/PSMA1/PSMB4/ATP6V0D1/PSMA6/AP3S2/SYNGR3/DNM1L/SYTL3/CLCN5/VTI1A/TPRG1L",71
"GO:0097525","spliceosomal snRNP complex","24/4608","90/19979",0.266666666666667,1.15619212962963,0.81312086537582,0.242164963227755,0.481184926933071,0.481184926933071,"SF3B1/PRPF39/DDX39B/SF3B3/SNRPD3/LSM6/SF3A2/SNRPA1/SNRPB/RNVU1-15/PRPF4/SF3B4/SF3A3/SNRNP40/LUC7L2/SNRNP70/RNU5F-1/SART1/DDX23/RNU5A-1/PRPF3/RNVU1-3/TXNL4A/USP39",24
"GO:0031083","BLOC-1 complex","5/4608","15/19979",0.333333333333333,1.44524016203704,0.94448998976327,0.251461060599615,0.490733957547718,0.490733957547718,"SNAPIN/BLOC1S6/BLOC1S5/PI4K2A/WASHC4",5
"GO:0031616","spindle pole centrosome","5/4608","15/19979",0.333333333333333,1.44524016203704,0.94448998976327,0.251461060599615,0.490733957547718,0.490733957547718,"CEP250/TBCCD1/UBXN2B/EMD/BNIP2",5
"GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","5/4608","15/19979",0.333333333333333,1.44524016203704,0.94448998976327,0.251461060599615,0.490733957547718,0.490733957547718,"ATP6V0C/ATP6V0B/TCIRG1/ATP6V0A2/ATP6V0D1",5
"GO:0043218","compact myelin","5/4608","15/19979",0.333333333333333,1.44524016203704,0.94448998976327,0.251461060599615,0.490733957547718,0.490733957547718,"PRKCI/SIRT2/PTEN/CLDN5/MAG",5
